Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,Latency_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,PDR_Percent
19:38:23.785,EVENT,TEST_START,Duration_ms=3600000,,,,,,,,,,
19:38:23.923,DATA,0x0028,0x0028,1,1,144,-55,,,,,,
19:38:23.936,DATA,0x0019,0x0019,1,1,128,-79,,,,,,
19:38:23.958,DATA,0x0016,0x0016,1,1,147,-55,,,,,,
19:38:23.965,DATA,0x001c,0x001c,1,1,124,-64,,,,,,
19:38:24.032,DATA,0x0023,0x0023,1,1,160,-67,,,,,,
19:38:24.078,DATA,0x0018,0x0020,1,2,260,-62,,,,,,
19:38:24.146,DATA,0x000a,0x000a,1,1,212,-58,,,,,,
19:38:24.194,DATA,0x0025,0x0003,1,2,320,-65,,,,,,
19:38:24.204,DATA,0x0012,0x0012,1,1,153,-64,,,,,,
19:38:24.228,DATA,0x000e,0x000e,1,1,147,-62,,,,,,
19:38:24.307,DATA,0x0013,0x0017,1,2,372,-57,,,,,,
19:38:24.334,DATA,0x001e,0x0016,1,3,503,-57,,,,,,
19:38:24.431,DATA,0x000b,0x000b,1,1,131,-60,,,,,,
19:38:24.447,DATA,0x001a,0x0020,1,2,313,-65,,,,,,
19:38:24.521,DATA,0x0011,0x0011,1,1,131,-49,,,,,,
19:38:24.657,DATA,0x002c,0x001c,1,2,318,-60,,,,,,
19:38:24.667,DATA,0x0003,0x0003,1,1,188,-65,,,,,,
19:38:24.787,DATA,0x0015,0x0015,1,1,127,-47,,,,,,
19:38:24.877,DATA,0x000c,0x0019,1,2,261,-71,,,,,,
19:38:24.918,DATA,0x0004,0x000a,1,2,253,-63,,,,,,
19:38:25.073,DATA,0x0028,0x0028,2,1,128,-49,,,,,,
19:38:25.118,DATA,0x0016,0x0016,2,1,178,-52,,,,,,
19:38:25.162,DATA,0x001f,0x0023,1,2,652,-61,,,,,,
19:38:25.307,DATA,0x0018,0x0020,2,2,288,-66,,,,,,
19:38:25.349,DATA,0x000e,0x000e,2,1,123,-54,,,,,,
19:38:25.364,DATA,0x0012,0x0012,2,1,124,-49,,,,,,
19:38:25.538,DATA,0x0013,0x0017,2,2,480,-62,,,,,,
19:38:25.554,DATA,0x000b,0x000b,2,1,124,-60,,,,,,
19:38:25.661,DATA,0x0011,0x0011,2,1,141,-54,,,,,,
19:38:25.671,DATA,0x002c,0x001c,2,2,306,-67,,,,,,
19:38:25.758,DATA,0x0003,0x0003,2,1,171,-62,,,,,,
19:38:25.825,DATA,0x0015,0x0015,2,1,126,-50,,,,,,
19:38:25.941,DATA,0x000c,0x0019,2,2,299,-60,,,,,,
19:38:26.111,DATA,0x0004,0x000a,2,2,294,-59,,,,,,
19:38:26.229,DATA,0x0016,0x0016,3,1,127,-50,,,,,,
19:38:26.370,DATA,0x0012,0x0012,3,1,125,-61,,,,,,
19:38:26.426,DATA,0x0020,0x0020,3,1,228,-59,,,,,,
19:38:26.501,DATA,0x001f,0x0023,2,2,855,-61,,,,,,
