Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,RSSI,HopCount,Latency_ms,BeaconTx,HeartbeatTx,RouteChanges,Rx_Unique_Count,PDR_Percent
16:53:37.055,EVENT,TEST_START,Duration_ms=120000,,,,,,,,,
16:53:39.327,DATA,0x0003,0x0003,1,-61,1,0,,,,,
16:53:39.338,DATA,0x0013,0x0013,1,-65,1,186,,,,,
16:53:39.384,DATA,0x0034,0x0019,1,-66,2,228,,,,,
16:53:39.471,DATA,0x0023,0x0023,1,-45,1,337,,,,,
16:53:39.717,DATA,0x0003,0x0003,1,-58,1,82,,,,,
16:53:39.906,DATA,0x0013,0x0013,1,-60,1,156,,,,,
16:53:41.228,DATA,0x0020,0x0003,2,-60,2,198,,,,,
16:53:41.338,DATA,0x0023,0x0023,2,-45,1,175,,,,,
16:53:41.557,DATA,0x0034,0x0019,2,-71,2,516,,,,,
16:53:41.773,DATA,0x0003,0x0003,2,-55,1,75,,,,,
16:53:41.925,DATA,0x0013,0x0013,2,-62,1,68,,,,,
16:53:43.381,DATA,0x0034,0x0019,3,-64,2,242,,,,,
16:53:43.533,DATA,0x0023,0x0023,3,-51,1,179,,,,,
16:53:43.919,DATA,0x0003,0x0003,3,-59,1,76,,,,,
16:53:44.109,DATA,0x0013,0x0013,3,-58,1,77,,,,,
16:53:45.564,DATA,0x0034,0x0019,4,-62,2,280,,,,,
16:53:45.723,DATA,0x0023,0x0023,4,-46,1,179,,,,,
16:53:45.807,DATA,0x0020,0x0019,4,-70,2,445,,,,,
16:53:45.964,DATA,0x0003,0x0003,4,-58,1,79,,,,,
16:53:46.220,DATA,0x0013,0x0013,4,-63,1,67,,,,,
16:53:47.598,DATA,0x0020,0x0019,5,-64,2,232,,,,,
16:53:47.756,DATA,0x0034,0x0013,5,-58,2,313,,,,,
16:53:47.851,DATA,0x0023,0x0023,5,-46,1,180,,,,,
16:53:47.962,DATA,0x0003,0x0003,5,-57,1,80,,,,,
16:53:48.325,DATA,0x0013,0x0013,5,-59,1,72,,,,,
16:53:49.738,DATA,0x0034,0x0013,6,-60,2,233,,,,,
16:53:49.807,DATA,0x0023,0x0023,6,-45,1,75,,,,,
16:53:49.985,DATA,0x0020,0x0019,6,-72,2,568,,,,,
16:53:50.089,DATA,0x0003,0x0003,6,-73,1,82,,,,,
16:53:50.426,DATA,0x0013,0x0013,6,-60,1,73,,,,,
16:53:51.886,DATA,0x0020,0x0019,7,-76,2,274,,,,,
16:53:52.037,DATA,0x0023,0x0023,7,-44,1,280,,,,,
16:53:52.181,DATA,0x0003,0x0003,7,-60,1,78,,,,,
16:53:52.549,DATA,0x0013,0x0013,7,-62,1,66,,,,,
16:53:53.863,DATA,0x0023,0x0023,8,-46,1,72,,,,,
16:53:53.983,DATA,0x0020,0x0019,8,-73,2,326,,,,,
16:53:54.278,DATA,0x0003,0x0003,8,-59,1,80,,,,,
16:53:54.603,DATA,0x0013,0x0013,8,-61,1,68,,,,,
16:53:55.967,DATA,0x0020,0x0019,9,-71,2,203,,,,,
16:53:56.126,DATA,0x0023,0x0023,9,-46,1,176,,,,,
16:53:56.378,DATA,0x0034,0x0013,9,-57,2,468,,,,,
16:53:56.438,DATA,0x0003,0x0003,9,-59,1,86,,,,,
16:53:56.730,DATA,0x0013,0x0013,9,-63,1,73,,,,,
16:53:58.106,DATA,0x0020,0x0019,10,-74,2,196,,,,,
16:53:58.234,DATA,0x0034,0x0013,10,-63,2,321,,,,,
16:53:58.398,DATA,0x0023,0x0023,10,-46,1,331,,,,,
16:53:58.561,DATA,0x0003,0x0003,10,-67,1,74,,,,,
16:53:58.888,DATA,0x0013,0x0013,10,-57,1,67,,,,,
16:54:00.082,DATA,0x0019,0x0019,11,-72,1,0,,,,,
16:54:00.219,DATA,0x0023,0x0023,11,-50,1,69,,,,,
16:54:00.304,DATA,0x0034,0x0013,11,-60,2,308,,,,,
16:54:00.512,DATA,0x0020,0x0019,11,-62,2,476,,,,,
16:54:00.584,DATA,0x0003,0x0003,11,-59,1,76,,,,,
16:54:01.046,DATA,0x0013,0x0013,11,-57,1,80,,,,,
16:54:02.127,DATA,0x0019,0x0019,12,-61,1,0,,,,,
16:54:02.274,DATA,0x0023,0x0023,12,-46,1,101,,,,,
16:54:02.525,DATA,0x0034,0x0013,12,-60,2,461,,,,,
16:54:02.696,DATA,0x0003,0x0003,12,-67,1,78,,,,,
16:54:03.113,DATA,0x0013,0x0013,12,-57,1,66,,,,,
16:54:04.344,DATA,0x0019,0x0019,13,-71,1,40,,,,,
16:54:04.545,DATA,0x0023,0x0023,13,-50,1,338,,,,,
16:54:04.722,DATA,0x0034,0x0013,13,-63,2,625,,,,,
16:54:04.884,DATA,0x0003,0x0003,13,-59,1,76,,,,,
16:54:05.283,DATA,0x0013,0x0013,13,-63,1,102,,,,,
16:54:06.341,DATA,0x0034,0x0019,14,-62,2,204,,,,,
16:54:06.399,DATA,0x0023,0x0023,14,-50,1,78,,,,,
16:54:06.623,DATA,0x0020,0x0013,14,-57,2,348,,,,,
