Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,RTT_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,Remote_Rx_Count,PDR_Percent
15:38:34.246,EVENT,TEST_START,Duration_ms=3600000,,,,,,,,,,,
15:38:37.089,HEARTBEAT,0x000c,0x000c,,1,0,,,,,,,,
15:40:06.545,DATA,0x000c,0x000c,1,1,79,-50,,,,,,,
15:40:07.542,DATA,0x000c,0x000c,2,1,13,-50,,,,,,,
15:40:08.598,DATA,0x000c,0x000c,3,1,14,-54,,,,,,,
15:40:09.647,DATA,0x000c,0x000c,4,1,20,-50,,,,,,,
15:40:10.830,DATA,0x000c,0x000c,5,1,72,-50,,,,,,,
15:40:11.923,DATA,0x000c,0x000c,6,1,15,-54,,,,,,,
15:40:13.038,DATA,0x000c,0x000c,7,1,15,-50,,,,,,,
15:40:14.042,DATA,0x000c,0x000c,8,1,13,-50,,,,,,,
15:40:15.165,DATA,0x000c,0x000c,9,1,19,-54,,,,,,,
15:40:16.344,DATA,0x000c,0x000c,10,1,80,-54,,,,,,,
15:40:17.466,DATA,0x000c,0x000c,11,1,24,-50,,,,,,,
15:40:18.465,DATA,0x000c,0x000c,12,1,19,-50,,,,,,,
15:40:19.511,DATA,0x000c,0x000c,13,1,17,-50,,,,,,,
15:40:20.588,DATA,0x000c,0x000c,14,1,19,-50,,,,,,,
15:40:21.739,DATA,0x000c,0x000c,15,1,15,-54,,,,,,,
15:40:22.820,DATA,0x000c,0x000c,16,1,45,-54,,,,,,,
15:40:23.832,DATA,0x000c,0x000c,17,1,12,-50,,,,,,,
15:40:24.892,DATA,0x000c,0x000c,18,1,19,-54,,,,,,,
15:40:25.956,DATA,0x000c,0x000c,19,1,13,-54,,,,,,,
15:40:27.161,DATA,0x000c,0x000c,20,1,15,-50,,,,,,,
15:40:28.288,DATA,0x000c,0x000c,21,1,44,-50,,,,,,,
15:40:29.420,DATA,0x000c,0x000c,22,1,51,-50,,,,,,,
15:40:30.501,DATA,0x000c,0x000c,23,1,17,-50,,,,,,,
15:40:31.678,DATA,0x000c,0x000c,24,1,42,-54,,,,,,,
15:40:32.710,DATA,0x000c,0x000c,25,1,18,-50,,,,,,,
15:40:33.745,DATA,0x000c,0x000c,26,1,68,-54,,,,,,,
15:40:34.847,DATA,0x000c,0x000c,27,1,18,-50,,,,,,,
15:40:35.963,DATA,0x000c,0x000c,28,1,22,-51,,,,,,,
15:40:36.988,DATA,0x000c,0x000c,29,1,39,-54,,,,,,,
15:40:38.111,DATA,0x000c,0x000c,30,1,21,-51,,,,,,,
15:40:39.213,DATA,0x000c,0x000c,31,1,15,-55,,,,,,,
15:40:40.347,DATA,0x000c,0x000c,32,1,75,-50,,,,,,,
15:40:41.509,DATA,0x000c,0x000c,33,1,24,-50,,,,,,,
15:40:42.523,DATA,0x000c,0x000c,34,1,22,-50,,,,,,,
15:40:43.686,DATA,0x000c,0x000c,35,1,18,-50,,,,,,,
15:40:44.744,DATA,0x000c,0x000c,36,1,16,-51,,,,,,,
15:40:45.755,DATA,0x000c,0x000c,37,1,12,-51,,,,,,,
15:40:46.765,DATA,0x000c,0x000c,38,1,40,-50,,,,,,,
15:40:47.973,DATA,0x000c,0x000c,39,1,21,-50,,,,,,,
15:40:49.072,DATA,0x000c,0x000c,40,1,19,-50,,,,,,,
15:40:50.174,DATA,0x000c,0x000c,41,1,15,-50,,,,,,,
15:40:51.237,DATA,0x000c,0x000c,42,1,14,-50,,,,,,,
15:40:52.412,DATA,0x000c,0x000c,43,1,78,-50,,,,,,,
15:40:53.463,DATA,0x000c,0x000c,44,1,20,-50,,,,,,,
15:40:54.539,DATA,0x000c,0x000c,45,1,41,-54,,,,,,,
15:40:55.645,DATA,0x000c,0x000c,46,1,47,-50,,,,,,,
15:40:56.841,DATA,0x000c,0x000c,47,1,77,-50,,,,,,,
15:40:58.020,DATA,0x000c,0x000c,48,1,38,-50,,,,,,,
15:40:59.036,DATA,0x000c,0x000c,49,1,11,-50,,,,,,,
15:41:00.235,DATA,0x000c,0x000c,50,1,13,-55,,,,,,,
15:41:01.424,DATA,0x000c,0x000c,51,1,0,-50,,,,,,,
15:41:01.464,REPORT,0x000c,,50,,,,3,1,0,0,51,0,102.00
15:41:02.611,DATA,0x000c,0x000c,52,1,40,-50,,,,,,,
15:41:03.658,DATA,0x000c,0x000c,53,1,19,-54,,,,,,,
15:41:04.820,DATA,0x000c,0x000c,54,1,19,-54,,,,,,,
15:41:05.880,DATA,0x000c,0x000c,55,1,62,-50,,,,,,,
15:41:06.962,DATA,0x000c,0x000c,56,1,23,-50,,,,,,,
15:41:08.047,DATA,0x000c,0x000c,57,1,17,-54,,,,,,,
15:41:09.079,DATA,0x000c,0x000c,58,1,13,-50,,,,,,,
15:41:10.200,DATA,0x000c,0x000c,59,1,17,-51,,,,,,,
15:41:11.350,DATA,0x000c,0x000c,60,1,51,-51,,,,,,,
15:41:12.543,DATA,0x000c,0x000c,61,1,17,-55,,,,,,,
15:41:13.578,DATA,0x000c,0x000c,62,1,12,-51,,,,,,,
