Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,RSSI,HopCount,Latency_ms,BeaconTx,HeartbeatTx,RouteChanges,Rx_Unique_Count,PDR_Percent
17:01:06.389,EVENT,TEST_START,Duration_ms=120000,,,,,,,,,
17:01:21.698,DATA,0x0182,0x0182,1,-65,1,443,,,,,
17:01:23.404,DATA,0x0184,0x0184,1,-66,1,3394,,,,,
17:01:23.478,DATA,0x0185,0x0185,1,-61,1,3456,,,,,
17:01:23.505,DATA,0x017b,0x017b,1,-53,1,3490,,,,,
17:01:23.553,DATA,0x017e,0x017e,1,-54,1,3472,,,,,
17:01:23.564,DATA,0x0181,0x0183,1,-70,2,3514,,,,,
17:01:23.618,DATA,0x0188,0x0188,1,-64,1,3545,,,,,
17:01:23.629,DATA,0x0187,0x0187,1,-54,1,3551,,,,,
17:01:23.824,DATA,0x0184,0x0184,4,-65,1,70,,,,,
17:01:23.885,DATA,0x0185,0x0185,4,-73,1,60,,,,,
17:01:24.163,DATA,0x0188,0x0188,4,-67,1,81,,,,,
17:01:24.172,DATA,0x0187,0x0187,4,-60,1,83,,,,,
17:01:24.366,DATA,0x017f,0x0182,3,-74,2,1900,,,,,
17:01:24.380,DATA,0x0180,0x0183,4,-67,2,740,,,,,
17:01:24.518,DATA,0x017e,0x017e,5,-51,1,67,,,,,
17:01:24.708,DATA,0x017b,0x017b,5,-53,1,69,,,,,
17:01:24.859,DATA,0x0183,0x0183,5,-70,1,308,,,,,
17:01:24.869,DATA,0x0184,0x0184,5,-66,1,70,,,,,
17:01:24.942,DATA,0x0177,0x0187,5,-60,2,226,,,,,
17:01:24.999,DATA,0x017a,0x0182,5,-73,2,512,,,,,
17:01:25.054,DATA,0x0185,0x0185,5,-73,1,85,,,,,
17:01:25.194,DATA,0x0188,0x0188,5,-64,1,82,,,,,
17:01:25.280,DATA,0x0181,0x0183,5,-66,2,288,,,,,
17:01:25.342,DATA,0x0187,0x0187,5,-59,1,106,,,,,
17:01:25.429,DATA,0x018a,0x0182,5,-67,2,189,,,,,
17:01:25.610,DATA,0x017d,0x0183,5,-67,2,318,,,,,
17:01:25.697,DATA,0x017e,0x017e,6,-48,1,62,,,,,
17:01:25.738,DATA,0x017b,0x017b,6,-53,1,71,,,,,
17:01:25.850,DATA,0x017a,0x0182,6,-67,2,245,,,,,
17:01:25.997,DATA,0x0180,0x0183,6,-66,2,288,,,,,
17:01:26.007,DATA,0x0184,0x0184,6,-58,1,75,,,,,
17:01:26.089,DATA,0x0182,0x0182,6,-64,1,150,,,,,
17:01:26.096,DATA,0x0177,0x0187,6,-54,2,242,,,,,
17:01:26.133,DATA,0x0185,0x0185,6,-69,1,61,,,,,
17:01:26.383,DATA,0x0187,0x0187,6,-60,1,62,,,,,
17:01:26.419,DATA,0x0188,0x0188,6,-59,1,104,,,,,
17:01:26.453,DATA,0x0181,0x0183,6,-66,2,310,,,,,
17:01:26.612,DATA,0x018a,0x0182,6,-70,2,183,,,,,
17:01:26.732,DATA,0x017e,0x017e,7,-54,1,65,,,,,
17:01:26.812,DATA,0x017b,0x017b,7,-51,1,117,,,,,
17:01:26.866,DATA,0x0183,0x0183,7,-70,1,82,,,,,
17:01:26.968,DATA,0x017a,0x0182,7,-72,2,338,,,,,
17:01:27.011,DATA,0x0184,0x0184,7,-65,1,68,,,,,
17:01:27.147,DATA,0x0186,0x0183,7,-70,2,217,,,,,
17:01:27.157,DATA,0x0185,0x0185,7,-74,1,59,,,,,
17:01:27.187,DATA,0x0177,0x0187,7,-61,2,232,,,,,
17:01:27.413,DATA,0x0174,0x0182,7,-74,2,188,,,,,
17:01:27.447,DATA,0x0188,0x0188,7,-64,1,77,,,,,
17:01:27.617,DATA,0x0178,0x0183,7,-65,2,361,,,,,
17:01:27.624,DATA,0x0187,0x0187,7,-59,1,60,,,,,
17:01:27.702,DATA,0x018a,0x0182,7,-72,2,209,,,,,
17:01:27.795,DATA,0x017e,0x017e,8,-54,1,71,,,,,
17:01:27.837,DATA,0x017b,0x017b,8,-53,1,75,,,,,
17:01:27.893,DATA,0x017d,0x0183,7,-67,2,440,,,,,
17:01:28.190,DATA,0x0179,0x0182,8,-67,2,454,,,,,
17:01:28.232,DATA,0x0184,0x0184,8,-57,1,183,,,,,
17:01:28.280,DATA,0x0177,0x0187,8,-54,2,209,,,,,
17:01:28.294,DATA,0x0185,0x0185,8,-70,1,86,,,,,
17:01:28.465,DATA,0x0188,0x0188,8,-66,1,74,,,,,
17:01:28.516,DATA,0x0181,0x0183,8,-66,2,302,,,,,
17:01:28.615,DATA,0x0174,0x0182,8,-71,2,258,,,,,
17:01:28.640,DATA,0x0187,0x0187,8,-60,1,63,,,,,
17:01:28.886,DATA,0x018a,0x0183,8,-65,2,204,,,,,
17:01:28.931,DATA,0x017e,0x017e,9,-51,1,97,,,,,
17:01:28.986,DATA,0x017b,0x017b,9,-53,1,74,,,,,
17:01:29.060,DATA,0x0180,0x0183,9,-65,2,214,,,,,
17:01:29.116,DATA,0x017a,0x0182,9,-68,2,287,,,,,
17:01:29.250,DATA,0x0184,0x0184,9,-66,1,70,,,,,
17:01:29.304,DATA,0x0177,0x0187,9,-60,2,211,,,,,
17:01:29.362,DATA,0x0185,0x0185,9,-73,1,94,,,,,
17:01:29.451,DATA,0x017c,0x0182,9,-69,2,313,,,,,
17:01:29.544,DATA,0x0181,0x0183,9,-70,2,245,,,,,
17:01:29.605,DATA,0x0188,0x0188,9,-64,1,102,,,,,
17:01:29.730,DATA,0x0174,0x0182,9,-67,2,316,,,,,
17:01:29.747,DATA,0x0187,0x0187,9,-59,1,58,,,,,
17:01:29.887,DATA,0x018a,0x0183,9,-64,2,179,,,,,
17:01:29.930,DATA,0x017e,0x017e,10,-51,1,67,,,,,
17:01:29.988,DATA,0x0183,0x0183,10,-70,1,64,,,,,
