Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,RTT_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,Remote_Rx_Count,PDR_Percent
12:20:57.388,EVENT,TEST_START,Duration_ms=3600000,,,,,,,,,,,
12:20:57.691,HEARTBEAT,0x0005,0x0005,,1,0,,,,,,,,
12:21:07.514,HEARTBEAT,0x0014,0x0014,,1,0,,,,,,,,
12:21:07.671,HEARTBEAT,0x0005,0x0005,,1,0,,,,,,,,
12:21:27.685,HEARTBEAT,0x0005,0x0005,,1,0,,,,,,,,
12:21:58.913,DATA,0x0010,0x0010,1,1,42,-60,,,,,,,
12:22:02.566,DATA,0x001a,0x001a,1,1,13,-45,,,,,,,
12:22:09.088,DATA,0x0010,0x0010,2,1,12,-56,,,,,,,
12:22:11.020,DATA,0x000b,0x000b,1,1,23,-59,,,,,,,
12:22:12.691,DATA,0x001a,0x001a,2,1,17,-45,,,,,,,
12:22:13.936,DATA,0x0016,0x0016,1,1,10,-60,,,,,,,
12:22:16.719,DATA,0x0009,0x0009,1,1,14,-63,,,,,,,
12:22:18.839,DATA,0x0011,0x0011,1,1,18,-63,,,,,,,
12:22:19.179,DATA,0x0010,0x0010,3,1,18,-55,,,,,,,
12:22:21.047,DATA,0x000b,0x000b,2,1,20,-54,,,,,,,
12:22:21.844,DATA,0x0014,0x0014,1,1,20,-58,,,,,,,
12:22:22.859,DATA,0x001a,0x001a,3,1,16,-44,,,,,,,
12:22:23.947,DATA,0x0016,0x0016,2,1,17,-61,,,,,,,
12:22:25.748,DATA,0x0003,0x0003,1,1,14,-53,,,,,,,
12:22:26.832,DATA,0x0009,0x0009,2,1,12,-62,,,,,,,
12:22:28.937,DATA,0x0011,0x0011,2,1,13,-64,,,,,,,
12:22:29.334,DATA,0x0010,0x0010,4,1,21,-53,,,,,,,
12:22:31.068,DATA,0x0004,0x0004,1,1,16,-55,,,,,,,
12:22:31.139,DATA,0x000b,0x000b,3,1,11,-52,,,,,,,
12:22:31.894,DATA,0x0014,0x0014,2,1,21,-58,,,,,,,
12:22:32.846,DATA,0x001a,0x001a,4,1,21,-44,,,,,,,
12:22:34.136,DATA,0x0016,0x0009,3,2,53,-63,,,,,,,
12:22:35.623,DATA,0x0018,0x0018,1,1,19,-55,,,,,,,
12:22:35.903,DATA,0x0003,0x0003,2,1,17,-52,,,,,,,
12:22:36.912,DATA,0x0009,0x001a,3,2,79,-52,,,,,,,
12:22:39.059,DATA,0x0011,0x0011,3,1,19,-54,,,,,,,
12:22:39.400,DATA,0x0010,0x0010,5,1,19,-53,,,,,,,
12:22:41.206,DATA,0x0004,0x0004,2,1,21,-58,,,,,,,
12:22:41.227,DATA,0x000b,0x000b,4,1,53,-52,,,,,,,
12:22:42.956,DATA,0x001a,0x001a,5,1,20,-45,,,,,,,
12:22:44.236,DATA,0x0016,0x001a,4,2,101,-52,,,,,,,
12:22:45.755,DATA,0x0018,0x0018,2,1,27,-46,,,,,,,
12:22:45.946,DATA,0x0003,0x0003,3,1,18,-53,,,,,,,
12:22:49.196,DATA,0x0011,0x0011,4,1,44,-64,,,,,,,
12:22:49.601,DATA,0x0010,0x0010,6,1,20,-55,,,,,,,
12:22:51.362,DATA,0x0004,0x0004,3,1,39,-58,,,,,,,
12:22:51.391,DATA,0x000b,0x000b,5,1,27,-52,,,,,,,
12:22:52.241,DATA,0x0014,0x0014,4,1,15,-62,,,,,,,
12:22:53.085,DATA,0x001a,0x001a,6,1,16,-44,,,,,,,
12:22:54.259,DATA,0x0016,0x001a,5,2,84,-54,,,,,,,
12:22:55.886,DATA,0x0018,0x0018,3,1,22,-44,,,,,,,
12:22:56.064,DATA,0x0003,0x0003,4,1,22,-52,,,,,,,
12:22:57.089,DATA,0x0009,0x001a,5,2,83,-52,,,,,,,
12:22:58.477,DATA,0x000e,0x0005,1,3,131,-65,,,,,,,
12:22:59.350,DATA,0x0011,0x0011,5,1,16,-64,,,,,,,
12:22:59.622,DATA,0x0010,0x0010,7,1,21,-61,,,,,,,
12:23:01.379,DATA,0x0004,0x0004,4,1,16,-55,,,,,,,
12:23:01.461,DATA,0x000b,0x000b,6,1,41,-52,,,,,,,
12:23:02.363,DATA,0x0014,0x0014,5,1,30,-58,,,,,,,
12:23:03.166,DATA,0x001a,0x001a,7,1,17,-44,,,,,,,
12:23:04.442,DATA,0x0016,0x001a,6,2,80,-54,,,,,,,
