Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,RSSI,HopCount,Latency_ms,BeaconTx,HeartbeatTx,RouteChanges,Rx_Unique_Count,PDR_Percent
18:40:34.177,HEARTBEAT,0x011b,0x011b,,-68,1,,,,,,
18:40:36.738,EVENT,TEST_START,Duration_ms=60000,,,,,,,,,
18:40:38.167,DATA,0x011b,0x011b,1,-70,1,80,,,,,
18:40:39.179,DATA,0x011b,0x011b,2,-63,1,84,,,,,
18:40:40.183,DATA,0x011b,0x011b,3,-69,1,86,,,,,
18:40:41.261,DATA,0x011b,0x011b,4,-69,1,163,,,,,
18:40:42.052,DATA,0x011a,0x011b,5,-63,2,212,,,,,
18:40:42.173,DATA,0x011b,0x011b,5,-68,1,85,,,,,
18:40:43.166,DATA,0x011a,0x011b,6,-68,2,322,,,,,
18:40:44.048,DATA,0x011a,0x011b,7,-68,2,215,,,,,
18:40:44.177,DATA,0x011b,0x011b,7,-72,1,90,,,,,
18:40:45.031,DATA,0x011a,0x011b,8,-69,2,202,,,,,
18:40:45.168,DATA,0x011b,0x011b,8,-72,1,81,,,,,
18:40:46.042,DATA,0x011a,0x011b,9,-69,2,215,,,,,
18:40:46.218,DATA,0x011b,0x011b,9,-68,1,130,,,,,
18:40:47.160,DATA,0x011a,0x011b,10,-72,2,318,,,,,
18:40:48.053,DATA,0x011a,0x011b,11,-72,2,223,,,,,
18:40:48.193,DATA,0x011b,0x011b,11,-68,1,88,,,,,
18:40:49.044,DATA,0x011a,0x011b,12,-72,2,207,,,,,
18:40:49.187,DATA,0x011b,0x011b,12,-68,1,83,,,,,
18:40:50.052,DATA,0x011a,0x011b,13,-63,2,213,,,,,
18:40:50.191,DATA,0x011b,0x011b,13,-69,1,85,,,,,
18:40:51.034,DATA,0x011a,0x011b,14,-61,2,204,,,,,
18:40:51.231,DATA,0x011b,0x011b,14,-62,1,127,,,,,
18:40:52.044,DATA,0x011a,0x011b,15,-62,2,210,,,,,
18:40:52.170,DATA,0x011b,0x011b,15,-74,1,84,,,,,
18:40:53.069,DATA,0x011a,0x011b,16,-75,2,234,,,,,
18:40:54.062,DATA,0x011a,0x011b,17,-69,2,217,,,,,
18:40:54.187,DATA,0x011b,0x011b,17,-62,1,86,,,,,
18:40:55.047,DATA,0x011a,0x011b,18,-77,2,213,,,,,
18:40:55.186,DATA,0x011b,0x011b,18,-62,1,82,,,,,
18:40:56.043,DATA,0x011a,0x011b,19,-78,2,209,,,,,
18:40:56.241,DATA,0x011b,0x011b,19,-77,1,136,,,,,
18:40:57.213,DATA,0x011b,0x011b,20,-69,1,105,,,,,
18:40:58.053,DATA,0x011a,0x011b,21,-62,2,216,,,,,
18:40:58.192,DATA,0x011b,0x011b,21,-69,1,83,,,,,
18:40:59.045,DATA,0x011a,0x011b,22,-62,2,206,,,,,
18:40:59.185,DATA,0x011b,0x011b,22,-70,1,88,,,,,
18:41:00.053,DATA,0x011a,0x011b,23,-62,2,210,,,,,
18:41:00.179,DATA,0x011b,0x011b,23,-77,1,82,,,,,
18:41:01.198,DATA,0x011a,0x011b,24,-77,2,354,,,,,
18:41:02.065,DATA,0x011a,0x011b,25,-70,2,222,,,,,
18:41:02.182,DATA,0x011b,0x011b,25,-62,1,93,,,,,
18:41:03.052,DATA,0x011a,0x011b,26,-69,2,212,,,,,
18:41:03.196,DATA,0x011b,0x011b,26,-77,1,86,,,,,
18:41:04.054,DATA,0x011a,0x011b,27,-70,2,216,,,,,
18:41:04.196,DATA,0x011b,0x011b,27,-62,1,83,,,,,
18:41:05.177,DATA,0x011a,0x011b,28,-62,2,322,,,,,
18:41:06.053,DATA,0x011a,0x011b,29,-63,2,216,,,,,
18:41:06.257,DATA,0x011b,0x011b,29,-63,1,143,,,,,
18:41:07.058,DATA,0x011a,0x011b,30,-63,2,216,,,,,
18:41:07.217,DATA,0x011b,0x011b,30,-70,1,118,,,,,
18:41:08.075,DATA,0x011a,0x011b,31,-69,2,229,,,,,
18:41:08.189,DATA,0x011b,0x011b,31,-73,1,89,,,,,
18:41:09.057,DATA,0x011a,0x011b,32,-69,2,212,,,,,
18:41:09.183,DATA,0x011b,0x011b,32,-74,1,82,,,,,
18:41:10.190,DATA,0x011a,0x011b,33,-77,2,333,,,,,
18:41:11.058,DATA,0x011a,0x011b,34,-68,2,214,,,,,
18:41:11.238,DATA,0x011b,0x011b,34,-70,1,140,,,,,
18:41:12.203,DATA,0x011b,0x011b,35,-64,1,90,,,,,
18:41:13.070,DATA,0x011a,0x011b,36,-74,2,226,,,,,
18:41:13.177,DATA,0x011b,0x011b,36,-64,1,78,,,,,
18:41:14.065,DATA,0x011a,0x011b,37,-63,2,221,,,,,
18:41:14.184,DATA,0x011b,0x011b,37,-64,1,80,,,,,
18:41:15.076,DATA,0x011a,0x011b,38,-64,2,224,,,,,
18:41:15.186,DATA,0x011b,0x011b,38,-69,1,80,,,,,
18:41:16.068,DATA,0x011a,0x011b,39,-63,2,223,,,,,
18:41:16.241,DATA,0x011b,0x011b,39,-63,1,146,,,,,
18:41:17.082,DATA,0x011a,0x011b,40,-69,2,222,,,,,
18:41:17.231,DATA,0x011b,0x011b,40,-63,1,113,,,,,
18:41:18.070,DATA,0x011a,0x011b,41,-63,2,202,,,,,
18:41:18.197,DATA,0x011b,0x011b,41,-73,1,77,,,,,
18:41:19.053,DATA,0x011a,0x011b,42,-68,2,205,,,,,
18:41:19.202,DATA,0x011b,0x011b,42,-73,1,80,,,,,
18:41:20.068,DATA,0x011a,0x011b,43,-73,2,221,,,,,
18:41:20.212,DATA,0x011b,0x011b,43,-63,1,90,,,,,
18:41:21.317,DATA,0x011a,0x011b,44,-63,2,450,,,,,
18:41:22.061,DATA,0x011a,0x011b,45,-68,2,213,,,,,
18:41:22.186,DATA,0x011b,0x011b,45,-72,1,77,,,,,
18:41:23.072,DATA,0x011a,0x011b,46,-72,2,215,,,,,
18:41:23.190,DATA,0x011b,0x011b,46,-63,1,84,,,,,
18:41:24.068,DATA,0x011a,0x011b,47,-68,2,215,,,,,
18:41:24.191,DATA,0x011b,0x011b,47,-72,1,85,,,,,
18:41:25.079,DATA,0x011a,0x011b,48,-72,2,223,,,,,
18:41:25.200,DATA,0x011b,0x011b,48,-72,1,82,,,,,
18:41:26.060,DATA,0x011a,0x011b,49,-68,2,204,,,,,
18:41:26.246,DATA,0x011b,0x011b,49,-68,1,119,,,,,
18:41:27.092,DATA,0x011a,0x011b,50,-68,2,224,,,,,
18:41:27.263,DATA,0x011b,0x011b,50,-68,1,135,,,,,
18:41:28.150,DATA,0x011a,0x011b,51,-68,2,297,,,,,
18:41:29.074,DATA,0x011a,0x011b,52,-68,2,211,,,,,
18:41:29.227,DATA,0x011b,0x011b,52,-63,1,118,,,,,
18:41:30.073,DATA,0x011a,0x011b,53,-68,2,212,,,,,
18:41:30.193,DATA,0x011b,0x011b,53,-72,1,80,,,,,
18:41:31.063,DATA,0x011a,0x011b,54,-68,2,208,,,,,
18:41:31.231,DATA,0x011b,0x011b,54,-68,1,121,,,,,
18:41:32.081,DATA,0x011a,0x011b,55,-68,2,215,,,,,
18:41:32.205,DATA,0x011b,0x011b,55,-72,1,82,,,,,
18:41:33.078,DATA,0x011a,0x011b,56,-68,2,218,,,,,
18:41:33.219,DATA,0x011b,0x011b,56,-63,1,92,,,,,
18:41:34.080,DATA,0x011a,0x011b,57,-68,2,215,,,,,
18:41:34.213,DATA,0x011b,0x011b,57,-63,1,87,,,,,
18:41:35.063,DATA,0x011a,0x011b,58,-68,2,203,,,,,
18:41:35.222,DATA,0x011b,0x011b,58,-63,1,91,,,,,
18:41:36.118,DATA,0x011a,0x011b,59,-63,2,270,,,,,
18:41:36.749,EVENT,TEST_STOP,Finished,,,,,,,,,
18:41:37.071,DATA,0x011a,0x011b,60,-73,2,210,,,,,
18:41:38.883,REPORT,0x011b,,103,,,,6,0,0,50,48.54
18:42:09.094,HEARTBEAT,0x0117,0x0117,,-57,1,,,,,,
