Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,RTT_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,Remote_Rx_Count,PDR_Percent
17:29:45.511,EVENT,TEST_START,Duration_ms=1200000,,,,,,,,,,,
17:31:46.763,DATA,0x0003,0x0003,1,1,0,-52,,,,,,,
17:32:01.538,DATA,0x0004,0x0004,1,1,0,-65,,,,,,,
17:32:46.879,DATA,0x0003,0x0003,2,1,0,-52,,,,,,,
17:33:01.722,DATA,0x0004,0x0004,2,1,0,-64,,,,,,,
17:33:47.047,DATA,0x0003,0x0003,3,1,0,-52,,,,,,,
17:33:50.750,DATA,0x0008,0x0004,1,2,0,-58,,,,,,,
17:33:58.050,DATA,0x0006,0x0004,1,2,0,-60,,,,,,,
17:34:01.750,DATA,0x0004,0x0004,3,1,0,-60,,,,,,,
17:34:03.380,DATA,0x0005,0x0004,1,2,0,-63,,,,,,,
17:34:42.370,HEARTBEAT,0x0006,0x0006,,1,0,,,,,,,,
17:34:47.137,DATA,0x0003,0x0003,4,1,0,-59,,,,,,,
17:34:50.787,DATA,0x0008,0x0006,2,2,0,-60,,,,,,,
17:34:52.387,HEARTBEAT,0x0006,0x0006,,1,0,,,,,,,,
17:34:58.085,DATA,0x0006,0x0006,2,1,0,-61,,,,,,,
17:35:01.890,DATA,0x0004,0x0004,4,1,0,-63,,,,,,,
17:35:03.441,DATA,0x0005,0x0006,2,2,0,-65,,,,,,,
17:35:12.345,HEARTBEAT,0x0006,0x0006,,1,0,,,,,,,,
17:35:47.128,DATA,0x0003,0x0003,5,1,0,-52,,,,,,,
17:35:50.776,DATA,0x0008,0x0006,3,2,0,-61,,,,,,,
17:35:58.277,DATA,0x0006,0x0006,3,1,0,-60,,,,,,,
17:36:02.084,DATA,0x0004,0x0004,5,1,0,-58,,,,,,,
17:36:03.601,DATA,0x0005,0x0006,3,2,0,-65,,,,,,,
17:36:03.774,DATA,0x0007,0x0006,1,2,0,-65,,,,,,,
17:36:47.205,DATA,0x0003,0x0003,6,1,0,-52,,,,,,,
17:36:50.936,DATA,0x0008,0x0004,4,2,0,-64,,,,,,,
17:36:58.490,DATA,0x0006,0x0004,4,2,0,-60,,,,,,,
17:37:02.191,DATA,0x0004,0x0004,6,1,0,-64,,,,,,,
17:37:03.800,DATA,0x0005,0x0004,4,2,0,-60,,,,,,,
17:37:03.925,DATA,0x0007,0x0004,2,3,0,-64,,,,,,,
17:37:47.207,DATA,0x0003,0x0003,7,1,0,-53,,,,,,,
17:37:50.965,DATA,0x0008,0x0004,5,2,0,-63,,,,,,,
17:37:58.532,DATA,0x0006,0x0004,5,2,0,-63,,,,,,,
17:38:02.355,DATA,0x0004,0x0004,7,1,0,-58,,,,,,,
17:38:03.952,DATA,0x0005,0x0004,5,2,0,-58,,,,,,,
17:38:47.376,DATA,0x0003,0x0003,8,1,0,-53,,,,,,,
17:38:51.106,DATA,0x0008,0x0004,6,2,0,-63,,,,,,,
17:38:58.537,DATA,0x0006,0x0004,6,2,0,-58,,,,,,,
17:39:02.474,DATA,0x0004,0x0004,8,1,0,-63,,,,,,,
17:39:04.017,DATA,0x0007,0x0004,4,3,0,-58,,,,,,,
17:39:04.139,DATA,0x0005,0x0004,6,2,0,-61,,,,,,,
17:39:47.403,DATA,0x0003,0x0003,9,1,0,-54,,,,,,,
17:39:51.190,DATA,0x0008,0x0004,7,2,0,-64,,,,,,,
17:39:58.603,DATA,0x0006,0x0003,7,2,0,-64,,,,,,,
17:40:02.480,DATA,0x0004,0x0004,9,1,0,-59,,,,,,,
17:40:04.161,DATA,0x0005,0x0004,7,2,0,-64,,,,,,,
17:40:47.431,DATA,0x0003,0x0003,10,1,0,-52,,,,,,,
17:40:51.292,DATA,0x0008,0x0004,8,2,0,-59,,,,,,,
17:40:58.694,DATA,0x0006,0x0004,8,2,0,-59,,,,,,,
17:41:02.523,DATA,0x0004,0x0004,10,1,0,-59,,,,,,,
17:41:04.276,DATA,0x0005,0x0004,8,2,0,-62,,,,,,,
17:41:04.390,DATA,0x0007,0x0004,6,3,0,-64,,,,,,,
17:41:47.532,DATA,0x0003,0x0003,11,1,0,-59,,,,,,,
17:41:51.290,DATA,0x0008,0x0004,9,2,0,-64,,,,,,,
17:41:58.733,DATA,0x0006,0x0004,9,2,0,-64,,,,,,,
17:42:02.715,DATA,0x0004,0x0004,11,1,0,-59,,,,,,,
17:42:04.342,DATA,0x0005,0x0004,9,2,0,-64,,,,,,,
17:42:04.471,DATA,0x0007,0x0004,7,3,0,-64,,,,,,,
17:42:47.607,DATA,0x0003,0x0003,12,1,0,-51,,,,,,,
17:42:51.409,DATA,0x0008,0x0004,10,2,0,-62,,,,,,,
17:42:58.923,DATA,0x0006,0x0004,10,2,0,-64,,,,,,,
17:43:02.896,DATA,0x0004,0x0004,12,1,0,-59,,,,,,,
17:43:04.374,DATA,0x0005,0x0004,10,2,0,-61,,,,,,,
17:43:04.551,DATA,0x0007,0x0004,8,3,0,-61,,,,,,,
17:43:47.643,DATA,0x0003,0x0003,13,1,0,-59,,,,,,,
17:43:51.436,DATA,0x0008,0x0004,11,2,0,-58,,,,,,,
17:43:58.929,DATA,0x0006,0x0004,11,2,0,-59,,,,,,,
17:44:02.929,DATA,0x0004,0x0004,13,1,0,-62,,,,,,,
17:44:04.454,DATA,0x0005,0x0004,11,2,0,-62,,,,,,,
17:44:04.651,DATA,0x0007,0x0004,9,3,0,-62,,,,,,,
17:44:47.667,DATA,0x0003,0x0003,14,1,0,-59,,,,,,,
17:44:51.440,DATA,0x0008,0x0004,12,2,0,-64,,,,,,,
17:44:58.934,DATA,0x0006,0x0004,12,2,0,-64,,,,,,,
17:45:02.942,DATA,0x0004,0x0004,14,1,0,-59,,,,,,,
17:45:04.646,DATA,0x0005,0x0004,12,2,0,-59,,,,,,,
17:45:04.822,DATA,0x0007,0x0004,10,3,0,-59,,,,,,,
17:45:47.778,DATA,0x0003,0x0003,15,1,0,-54,,,,,,,
17:45:51.614,DATA,0x0008,0x0004,13,2,0,-58,,,,,,,
17:45:59.066,DATA,0x0006,0x0004,13,2,0,-61,,,,,,,
17:46:03.058,DATA,0x0004,0x0004,15,1,0,-64,,,,,,,
17:46:04.683,DATA,0x0005,0x0004,13,2,0,-58,,,,,,,
17:46:04.983,DATA,0x0007,0x0004,11,3,0,-61,,,,,,,
17:46:47.929,DATA,0x0003,0x0003,16,1,0,-51,,,,,,,
17:46:51.672,DATA,0x0008,0x0004,14,2,0,-60,,,,,,,
17:46:59.139,DATA,0x0006,0x0004,14,2,0,-61,,,,,,,
17:47:03.190,DATA,0x0004,0x0004,16,1,0,-61,,,,,,,
17:47:04.933,DATA,0x0005,0x0004,14,2,0,-65,,,,,,,
17:47:05.127,DATA,0x0007,0x0004,12,3,0,-58,,,,,,,
17:47:48.081,DATA,0x0003,0x0003,17,1,0,-54,,,,,,,
17:47:51.756,DATA,0x0008,0x0004,15,2,0,-58,,,,,,,
17:47:59.280,DATA,0x0006,0x0004,15,2,0,-61,,,,,,,
17:48:03.307,DATA,0x0004,0x0004,17,1,0,-61,,,,,,,
17:48:04.988,DATA,0x0005,0x0004,15,2,0,-64,,,,,,,
17:48:05.156,DATA,0x0007,0x0004,13,3,0,-58,,,,,,,
17:48:48.101,DATA,0x0003,0x0003,18,1,0,-51,,,,,,,
17:48:51.757,DATA,0x0008,0x0004,16,2,0,-64,,,,,,,
17:48:59.271,DATA,0x0006,0x0004,16,2,0,-58,,,,,,,
17:49:03.505,DATA,0x0004,0x0004,18,1,0,-65,,,,,,,
17:49:05.136,DATA,0x0005,0x0004,16,2,0,-58,,,,,,,
17:49:05.307,DATA,0x0007,0x0004,14,3,0,-58,,,,,,,
