Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,RSSI,HopCount,Latency_ms,BeaconTx,HeartbeatTx,RouteChanges,Rx_Unique_Count,PDR_Percent
10:17:21.066,EVENT,TEST_START,Duration_ms=60000,,,,,,,,,
10:17:23.112,DATA,0x011d,0x011d,1,-66,1,125,,,,,
10:17:23.139,DATA,0x0121,0x0121,1,-61,1,174,,,,,
10:17:23.211,DATA,0x011f,0x011d,1,-62,2,204,,,,,
10:17:23.302,DATA,0x011d,0x011d,1,-71,1,104,,,,,
10:17:23.478,DATA,0x011e,0x011e,1,-56,1,207,,,,,
10:17:23.728,DATA,0x0120,0x0120,1,-48,1,335,,,,,
10:17:25.098,DATA,0x0121,0x0121,2,-62,1,80,,,,,
10:17:25.346,DATA,0x011f,0x011e,2,-62,2,205,,,,,
10:17:25.419,DATA,0x011e,0x011e,2,-61,1,85,,,,,
10:17:25.641,DATA,0x0120,0x0120,2,-52,1,75,,,,,
10:17:25.775,DATA,0x011d,0x011d,2,-72,1,464,,,,,
10:17:27.108,DATA,0x0121,0x0121,3,-79,1,72,,,,,
10:17:27.484,DATA,0x011f,0x011e,3,-55,2,204,,,,,
10:17:27.640,DATA,0x011d,0x011d,3,-61,1,198,,,,,
10:17:27.805,DATA,0x0120,0x0120,3,-52,1,209,,,,,
10:17:27.859,DATA,0x011e,0x011e,3,-54,1,364,,,,,
10:17:29.254,DATA,0x0121,0x0121,4,-75,1,71,,,,,
10:17:29.508,DATA,0x011f,0x011e,4,-54,2,222,,,,,
10:17:29.682,DATA,0x011d,0x011d,4,-60,1,101,,,,,
10:17:29.800,DATA,0x0120,0x0120,4,-60,1,179,,,,,
10:17:29.960,DATA,0x011e,0x011e,4,-54,1,363,,,,,
10:17:31.402,DATA,0x0121,0x0121,5,-64,1,67,,,,,
10:17:31.541,DATA,0x011f,0x011d,5,-69,2,192,,,,,
10:17:31.808,DATA,0x0120,0x0120,5,-60,1,75,,,,,
10:17:31.906,DATA,0x011e,0x011e,5,-54,1,171,,,,,
10:17:32.110,DATA,0x011d,0x011d,5,-78,1,357,,,,,
10:17:33.502,DATA,0x0121,0x0121,6,-73,1,74,,,,,
10:17:33.742,DATA,0x011f,0x011d,6,-82,2,270,,,,,
10:17:33.892,DATA,0x0120,0x0120,6,-48,1,67,,,,,
10:17:34.007,DATA,0x011e,0x011e,6,-54,1,172,,,,,
10:17:34.146,DATA,0x011d,0x011d,6,-65,1,211,,,,,
10:17:35.606,DATA,0x0121,0x0121,7,-65,1,102,,,,,
10:17:35.721,DATA,0x011f,0x011e,7,-56,2,200,,,,,
10:17:35.918,DATA,0x0120,0x0120,7,-59,1,72,,,,,
10:17:36.049,DATA,0x011d,0x011d,7,-60,1,103,,,,,
10:17:36.276,DATA,0x011e,0x011e,7,-61,1,332,,,,,
10:17:37.709,DATA,0x0121,0x0121,8,-63,1,72,,,,,
10:17:37.845,DATA,0x011f,0x011e,8,-53,2,340,,,,,
10:17:37.922,DATA,0x0120,0x0120,8,-48,1,70,,,,,
10:17:38.019,DATA,0x011e,0x011e,8,-61,1,68,,,,,
10:17:38.106,DATA,0x011d,0x011d,8,-66,1,95,,,,,
10:17:39.861,DATA,0x0121,0x0121,9,-64,1,95,,,,,
10:17:40.031,DATA,0x011f,0x0120,9,-60,2,299,,,,,
10:17:40.150,DATA,0x011d,0x011d,9,-79,1,114,,,,,
10:17:40.316,DATA,0x011e,0x011e,9,-54,1,190,,,,,
10:17:41.972,DATA,0x011f,0x0120,10,-60,2,203,,,,,
10:17:42.095,DATA,0x0121,0x0121,10,-63,1,178,,,,,
10:17:42.281,DATA,0x011e,0x011e,10,-53,1,73,,,,,
10:17:42.325,DATA,0x0120,0x0120,10,-60,1,333,,,,,
10:17:42.521,DATA,0x011d,0x011d,10,-67,1,359,,,,,
10:17:44.037,DATA,0x011f,0x0120,11,-52,2,215,,,,,
10:17:44.169,DATA,0x0121,0x0121,11,-63,1,186,,,,,
10:17:44.358,DATA,0x011d,0x011d,11,-61,1,103,,,,,
10:17:44.416,DATA,0x011e,0x011e,11,-53,1,100,,,,,
10:17:46.094,DATA,0x0121,0x0121,12,-62,1,68,,,,,
10:17:46.271,DATA,0x011f,0x011e,12,-54,2,307,,,,,
10:17:46.493,DATA,0x0120,0x0120,12,-60,1,179,,,,,
10:17:46.520,DATA,0x011e,0x011e,12,-61,1,67,,,,,
10:17:46.576,DATA,0x011d,0x011d,12,-61,1,199,,,,,
10:17:48.288,DATA,0x0121,0x0121,13,-63,1,68,,,,,
10:17:48.342,DATA,0x0120,0x0120,13,-60,1,68,,,,,
10:17:48.547,DATA,0x011d,0x011d,13,-61,1,95,,,,,
10:17:48.699,DATA,0x011f,0x011e,13,-54,2,561,,,,,
10:17:50.365,DATA,0x0120,0x0120,14,-48,1,66,,,,,
10:17:50.516,DATA,0x0121,0x0121,14,-62,1,179,,,,,
10:17:50.551,DATA,0x011d,0x011d,14,-61,1,100,,,,,
10:17:50.755,DATA,0x011f,0x011e,14,-54,2,459,,,,,
10:17:52.472,DATA,0x0121,0x0121,15,-72,1,72,,,,,
10:17:52.544,DATA,0x0120,0x0120,15,-48,1,71,,,,,
10:17:52.629,DATA,0x011f,0x011e,15,-55,2,194,,,,,
10:17:52.770,DATA,0x011e,0x011e,15,-62,1,102,,,,,
10:17:52.853,DATA,0x011d,0x011d,15,-71,1,363,,,,,
10:17:54.662,DATA,0x0120,0x0120,16,-60,1,70,,,,,
10:17:54.749,DATA,0x011d,0x011d,16,-66,1,200,,,,,
10:17:54.835,DATA,0x011f,0x011e,16,-62,2,210,,,,,
10:17:54.943,DATA,0x0121,0x0121,16,-70,1,346,,,,,
10:17:56.667,DATA,0x011d,0x011d,17,-61,1,98,,,,,
10:17:56.712,DATA,0x0120,0x0120,17,-52,1,71,,,,,
10:17:56.807,DATA,0x0121,0x0121,17,-72,1,69,,,,,
10:17:57.015,DATA,0x011f,0x011e,17,-53,2,208,,,,,
10:17:58.701,DATA,0x011d,0x011d,18,-70,1,99,,,,,
10:17:58.776,DATA,0x0120,0x0120,18,-52,1,71,,,,,
10:17:58.911,DATA,0x0121,0x0121,18,-63,1,67,,,,,
10:17:59.037,DATA,0x011f,0x011e,18,-55,2,190,,,,,
10:17:59.208,DATA,0x011e,0x011e,18,-54,1,70,,,,,
10:18:00.734,DATA,0x011d,0x011d,19,-84,1,98,,,,,
10:18:00.846,DATA,0x0120,0x0120,19,-60,1,67,,,,,
10:18:01.096,DATA,0x0121,0x0121,19,-63,1,96,,,,,
10:18:01.259,DATA,0x011f,0x011e,19,-54,2,223,,,,,
10:18:02.810,DATA,0x011d,0x011d,20,-61,1,102,,,,,
10:18:02.934,DATA,0x0120,0x0120,20,-60,1,69,,,,,
10:18:03.283,DATA,0x011f,0x011e,20,-54,2,226,,,,,
10:18:03.523,DATA,0x0121,0x0121,20,-62,1,330,,,,,
10:18:04.895,DATA,0x011d,0x011d,21,-70,1,97,,,,,
10:18:05.113,DATA,0x0120,0x0120,21,-48,1,69,,,,,
10:18:05.413,DATA,0x0121,0x0121,21,-62,1,75,,,,,
10:18:05.525,DATA,0x011f,0x011e,21,-55,2,329,,,,,
10:18:06.935,DATA,0x011d,0x011d,22,-74,1,104,,,,,
10:18:07.266,DATA,0x0120,0x0120,22,-48,1,73,,,,,
10:18:07.592,DATA,0x011e,0x011e,22,-54,1,125,,,,,
10:18:07.780,DATA,0x0121,0x0121,22,-62,1,336,,,,,
10:18:09.063,DATA,0x011d,0x011d,23,-61,1,100,,,,,
10:18:09.447,DATA,0x0120,0x0120,23,-48,1,73,,,,,
