Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,RTT_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,Remote_Rx_Count,PDR_Percent
09:17:49.350,EVENT,TEST_START,Duration_ms=3600000,,,,,,,,,,,
09:18:53.193,DATA,0x0004,0x0004,1,1,0,-60,,,,,,,
09:18:57.788,DATA,0x0005,0x0005,1,1,0,-48,,,,,,,
09:18:58.298,DATA,0x0004,0x0004,2,1,0,-59,,,,,,,
09:19:02.664,DATA,0x0018,0x0018,1,1,0,-60,,,,,,,
09:19:02.787,DATA,0x0005,0x0005,2,1,0,-55,,,,,,,
09:19:03.326,DATA,0x0004,0x0004,3,1,0,-66,,,,,,,
09:19:07.730,DATA,0x0018,0x0018,2,1,0,-72,,,,,,,
09:19:07.806,DATA,0x0010,0x0010,1,1,0,-59,,,,,,,
09:19:07.898,DATA,0x0005,0x0005,3,1,0,-55,,,,,,,
09:19:08.264,DATA,0x0006,0x0018,1,2,0,-63,,,,,,,
09:19:08.417,DATA,0x0004,0x0004,4,1,0,-59,,,,,,,
09:19:09.926,DATA,0x000b,0x000b,1,1,0,-60,,,,,,,
09:19:11.663,DATA,0x000e,0x000e,1,1,0,-57,,,,,,,
09:19:12.022,DATA,0x0015,0x0015,1,1,0,-47,,,,,,,
09:19:12.884,DATA,0x0018,0x0018,3,1,0,-73,,,,,,,
09:19:12.913,DATA,0x0010,0x0010,2,1,0,-61,,,,,,,
09:19:13.062,DATA,0x0005,0x0005,4,1,0,-49,,,,,,,
09:19:13.360,DATA,0x0006,0x0005,2,2,0,-62,,,,,,,
09:19:13.442,DATA,0x0004,0x0004,5,1,0,-61,,,,,,,
09:19:13.480,DATA,0x0017,0x0017,1,1,0,-59,,,,,,,
09:19:14.982,DATA,0x000b,0x000b,2,1,0,-61,,,,,,,
09:19:16.876,DATA,0x000e,0x000e,2,1,0,-56,,,,,,,
09:19:17.090,DATA,0x0015,0x0015,2,1,0,-52,,,,,,,
09:19:17.927,DATA,0x0010,0x0010,3,1,0,-61,,,,,,,
09:19:17.955,DATA,0x0018,0x0018,4,1,0,-61,,,,,,,
09:19:18.130,DATA,0x0005,0x0005,5,1,0,-48,,,,,,,
09:19:18.457,DATA,0x0006,0x0018,3,2,0,-74,,,,,,,
09:19:18.539,DATA,0x0004,0x0004,6,1,0,-59,,,,,,,
09:19:18.566,DATA,0x0017,0x0017,2,1,0,-51,,,,,,,
09:19:19.879,DATA,0x0003,0x0003,1,1,0,-61,,,,,,,
09:19:20.135,DATA,0x000b,0x000b,3,1,0,-61,,,,,,,
09:19:21.883,DATA,0x000e,0x000e,3,1,0,-63,,,,,,,
09:19:22.150,DATA,0x0015,0x0015,3,1,0,-46,,,,,,,
09:19:22.926,DATA,0x0010,0x0010,4,1,0,-59,,,,,,,
09:19:22.999,DATA,0x0018,0x0018,5,1,0,-62,,,,,,,
09:19:23.276,DATA,0x0005,0x0005,6,1,0,-50,,,,,,,
09:19:23.497,DATA,0x0004,0x0004,7,1,0,-66,,,,,,,
09:19:23.616,DATA,0x0017,0x0017,3,1,0,-51,,,,,,,
09:19:23.647,DATA,0x0006,0x0018,4,2,0,-69,,,,,,,
09:19:24.897,DATA,0x0003,0x0003,2,1,0,-56,,,,,,,
09:19:25.236,DATA,0x000b,0x000b,4,1,0,-61,,,,,,,
09:19:26.993,DATA,0x000e,0x000e,4,1,0,-63,,,,,,,
09:19:27.247,DATA,0x0015,0x0015,4,1,0,-52,,,,,,,
09:19:27.973,DATA,0x0010,0x0010,5,1,0,-62,,,,,,,
09:19:28.199,DATA,0x0018,0x0018,6,1,0,-63,,,,,,,
09:19:28.325,DATA,0x0005,0x0005,7,1,0,-55,,,,,,,
09:19:28.675,DATA,0x0004,0x0004,8,1,0,-60,,,,,,,
09:19:28.790,DATA,0x0017,0x0017,4,1,0,-59,,,,,,,
09:19:28.833,DATA,0x0006,0x0018,5,2,0,-74,,,,,,,
09:19:29.978,DATA,0x0003,0x0003,3,1,0,-55,,,,,,,
09:19:30.220,DATA,0x000b,0x000b,5,1,0,-65,,,,,,,
09:19:32.034,DATA,0x000e,0x000e,5,1,0,-64,,,,,,,
09:19:32.435,DATA,0x0015,0x0015,5,1,0,-46,,,,,,,
09:19:33.140,DATA,0x0010,0x0010,6,1,0,-58,,,,,,,
09:19:33.317,DATA,0x0018,0x0018,7,1,0,-63,,,,,,,
09:19:33.526,DATA,0x0005,0x0005,8,1,0,-48,,,,,,,
09:19:33.764,DATA,0x0004,0x0004,9,1,0,-59,,,,,,,
09:19:33.807,DATA,0x0017,0x0017,5,1,0,-51,,,,,,,
09:19:34.013,DATA,0x0006,0x0005,6,2,0,-60,,,,,,,
09:19:35.097,DATA,0x0003,0x0003,4,1,0,-61,,,,,,,
09:19:35.299,DATA,0x000b,0x000b,6,1,0,-61,,,,,,,
09:19:37.126,DATA,0x000e,0x000e,6,1,0,-57,,,,,,,
09:19:37.434,DATA,0x0015,0x0015,6,1,0,-52,,,,,,,
09:19:38.223,DATA,0x0010,0x0010,7,1,0,-59,,,,,,,
09:19:38.438,DATA,0x0018,0x0018,8,1,0,-77,,,,,,,
09:19:38.709,DATA,0x0005,0x0005,9,1,0,-55,,,,,,,
09:19:38.873,DATA,0x0004,0x0004,10,1,0,-66,,,,,,,
09:19:38.926,DATA,0x0017,0x0017,6,1,0,-51,,,,,,,
09:19:39.188,DATA,0x0006,0x0018,7,2,0,-70,,,,,,,
09:19:40.141,DATA,0x0003,0x0003,5,1,0,-61,,,,,,,
09:19:40.510,DATA,0x000b,0x000b,7,1,0,-65,,,,,,,
09:19:42.291,DATA,0x000e,0x000e,7,1,0,-57,,,,,,,
09:19:42.576,DATA,0x0015,0x0015,7,1,0,-47,,,,,,,
09:19:43.334,DATA,0x0010,0x0010,8,1,0,-58,,,,,,,
09:19:43.491,DATA,0x0018,0x0018,9,1,0,-76,,,,,,,
09:19:43.730,DATA,0x0005,0x0005,10,1,0,-50,,,,,,,
09:19:43.987,DATA,0x0004,0x0004,11,1,0,-59,,,,,,,
09:19:44.028,DATA,0x0017,0x0017,7,1,0,-52,,,,,,,
09:19:44.277,DATA,0x0006,0x0003,8,2,0,-60,,,,,,,
09:19:45.313,DATA,0x0003,0x0003,6,1,0,-61,,,,,,,
09:19:45.525,DATA,0x000b,0x000b,8,1,0,-61,,,,,,,
09:19:47.404,DATA,0x000e,0x000e,8,1,0,-57,,,,,,,
09:19:47.743,DATA,0x0015,0x0015,8,1,0,-52,,,,,,,
09:19:48.390,DATA,0x0010,0x0010,9,1,0,-62,,,,,,,
09:19:48.515,DATA,0x0018,0x0018,10,1,0,-62,,,,,,,
09:19:48.816,DATA,0x0005,0x0005,11,1,0,-50,,,,,,,
09:19:49.142,DATA,0x0004,0x0004,12,1,0,-59,,,,,,,
09:19:49.174,DATA,0x0017,0x0017,8,1,0,-52,,,,,,,
09:19:49.395,DATA,0x0006,0x0018,9,2,0,-75,,,,,,,
09:19:50.512,DATA,0x0003,0x0003,7,1,0,-56,,,,,,,
09:19:50.641,DATA,0x000b,0x000b,9,1,0,-61,,,,,,,
09:19:52.454,DATA,0x000e,0x000e,9,1,0,-57,,,,,,,
09:19:52.837,DATA,0x0015,0x0015,9,1,0,-52,,,,,,,
09:19:53.462,DATA,0x0010,0x0010,10,1,0,-58,,,,,,,
09:19:53.553,DATA,0x0018,0x0018,11,1,0,-61,,,,,,,
09:19:53.883,DATA,0x0005,0x0005,12,1,0,-50,,,,,,,
09:19:54.220,DATA,0x0004,0x0004,13,1,0,-59,,,,,,,
09:19:54.305,DATA,0x0017,0x0017,9,1,0,-51,,,,,,,
09:19:54.526,DATA,0x0006,0x0005,10,2,0,-60,,,,,,,
09:19:55.663,DATA,0x0003,0x0003,8,1,0,-61,,,,,,,
09:19:55.816,DATA,0x000b,0x000b,10,1,0,-61,,,,,,,
09:19:56.864,DATA,0x0008,0x0018,1,2,0,-62,,,,,,,
09:19:57.293,DATA,0x001a,0x000b,1,2,0,-60,,,,,,,
09:19:57.420,DATA,0x000e,0x000e,10,1,0,-57,,,,,,,
09:19:57.999,DATA,0x0015,0x0015,10,1,0,-46,,,,,,,
09:19:58.608,DATA,0x0010,0x0010,11,1,0,-62,,,,,,,
09:19:58.636,DATA,0x0018,0x0018,12,1,0,-72,,,,,,,
09:19:58.889,DATA,0x0005,0x0005,13,1,0,-54,,,,,,,
09:19:59.350,DATA,0x0004,0x0004,14,1,0,-66,,,,,,,
09:19:59.492,DATA,0x0017,0x0017,10,1,0,-51,,,,,,,
09:19:59.719,DATA,0x0006,0x0005,11,2,0,-60,,,,,,,
09:20:00.447,DATA,0x0011,0x0010,1,2,0,-58,,,,,,,
09:20:00.694,DATA,0x0003,0x0003,9,1,0,-57,,,,,,,
09:20:00.855,DATA,0x000b,0x000b,11,1,0,-60,,,,,,,
09:20:01.916,DATA,0x0008,0x0018,2,2,0,-62,,,,,,,
09:20:02.323,DATA,0x001a,0x000b,2,2,0,-60,,,,,,,
09:20:02.618,DATA,0x000e,0x000e,11,1,0,-62,,,,,,,
09:20:03.113,DATA,0x0015,0x0015,11,1,0,-46,,,,,,,
09:20:03.774,DATA,0x0010,0x0010,12,1,0,-59,,,,,,,
09:20:03.801,DATA,0x0018,0x0018,13,1,0,-60,,,,,,,
09:20:04.022,DATA,0x0005,0x0005,14,1,0,-47,,,,,,,
09:20:04.360,DATA,0x0004,0x0004,15,1,0,-59,,,,,,,
09:20:04.587,DATA,0x0017,0x0017,11,1,0,-49,,,,,,,
09:20:04.756,DATA,0x0006,0x0005,12,2,0,-60,,,,,,,
09:20:05.247,DATA,0x0016,0x0015,1,2,0,-52,,,,,,,
09:20:05.553,DATA,0x0011,0x0010,2,2,0,-58,,,,,,,
09:20:05.800,DATA,0x0003,0x0003,10,1,0,-61,,,,,,,
09:20:05.949,DATA,0x000b,0x000b,12,1,0,-60,,,,,,,
09:20:06.920,DATA,0x0008,0x0005,3,2,0,-47,,,,,,,
09:20:07.392,DATA,0x001a,0x0017,3,2,0,-62,,,,,,,
09:20:07.589,DATA,0x0009,0x0018,1,2,0,-72,,,,,,,
09:20:07.662,DATA,0x000e,0x000e,12,1,0,-57,,,,,,,
09:20:08.127,DATA,0x0015,0x0015,12,1,0,-52,,,,,,,
09:20:08.940,DATA,0x0010,0x0010,13,1,0,-62,,,,,,,
09:20:08.973,DATA,0x0018,0x0018,14,1,0,-71,,,,,,,
09:20:09.056,DATA,0x0005,0x0005,15,1,0,-47,,,,,,,
09:20:09.414,DATA,0x0004,0x0004,16,1,0,-58,,,,,,,
09:20:09.751,DATA,0x0017,0x0017,12,1,0,-55,,,,,,,
09:20:09.839,DATA,0x0006,0x0005,13,2,0,-59,,,,,,,
09:20:10.320,DATA,0x0016,0x0015,2,2,0,-46,,,,,,,
09:20:10.624,DATA,0x0011,0x0015,3,2,0,-57,,,,,,,
09:20:10.891,DATA,0x0003,0x0003,11,1,0,-57,,,,,,,
09:20:10.986,DATA,0x000b,0x000b,13,1,0,-67,,,,,,,
09:20:12.024,DATA,0x0008,0x0005,4,2,0,-51,,,,,,,
09:20:12.384,DATA,0x001a,0x0017,4,2,0,-65,,,,,,,
09:20:12.768,DATA,0x0009,0x0018,2,2,0,-60,,,,,,,
09:20:12.845,DATA,0x000e,0x000e,13,1,0,-57,,,,,,,
09:20:13.222,DATA,0x0015,0x0015,13,1,0,-47,,,,,,,
09:20:14.008,DATA,0x0018,0x0018,15,1,0,-62,,,,,,,
09:20:14.090,DATA,0x0005,0x0005,16,1,0,-47,,,,,,,
09:20:14.137,DATA,0x0010,0x0010,14,1,0,-58,,,,,,,
09:20:14.489,DATA,0x0004,0x0004,17,1,0,-60,,,,,,,
09:20:14.928,DATA,0x0017,0x0017,13,1,0,-49,,,,,,,
09:20:14.983,DATA,0x0006,0x0005,14,2,0,-59,,,,,,,
