Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,Latency_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,PDR_Percent
11:37:42.665,DATA,0x01d2,0x01d2,5,1,125,-66,,,,,,
11:37:42.696,DATA,0x01cf,0x01c7,5,2,285,-54,,,,,,
11:37:42.985,DATA,0x01ca,0x01ca,5,1,127,-63,,,,,,
11:37:42.992,DATA,0x01d0,0x01d0,5,1,150,-60,,,,,,
11:37:43.296,DATA,0x01c8,0x01ca,5,2,432,-78,,,,,,
11:37:43.543,DATA,0x01d1,0x01d0,5,2,510,-69,,,,,,
11:37:43.563,DATA,0x01cc,0x01cc,6,1,125,-67,,,,,,
11:37:43.758,DATA,0x01c9,0x01ca,6,2,287,-60,,,,,,
11:37:43.774,DATA,0x01ce,0x01c7,6,2,320,-68,,,,,,
11:37:43.846,DATA,0x01d2,0x01d2,6,1,132,-63,,,,,,
11:37:44.106,DATA,0x01d0,0x01d0,6,1,155,-69,,,,,,
11:37:44.367,DATA,0x01d4,0x01ca,6,3,535,-74,,,,,,
11:37:44.386,DATA,0x01d1,0x01d0,6,2,284,-58,,,,,,
11:37:44.697,DATA,0x01cc,0x01cc,7,1,127,-66,,,,,,
11:37:44.838,DATA,0x01c7,0x01c7,7,1,242,-54,,,,,,
11:37:44.906,DATA,0x01c9,0x01ca,7,2,281,-71,,,,,,
11:37:45.078,DATA,0x01d2,0x01d2,7,1,182,-65,,,,,,
11:37:45.187,DATA,0x01ca,0x01ca,7,1,123,-60,,,,,,
11:37:45.209,DATA,0x01d0,0x01d0,7,1,126,-57,,,,,,
11:37:45.529,DATA,0x01d4,0x01ca,7,3,602,-75,,,,,,
11:37:45.751,DATA,0x01cc,0x01cc,8,1,123,-66,,,,,,
11:37:45.920,DATA,0x01ce,0x01c7,8,2,277,-68,,,,,,
11:37:45.993,DATA,0x01c9,0x01ca,8,2,275,-79,,,,,,
11:37:46.064,DATA,0x01cf,0x01c7,8,2,293,-54,,,,,,
11:37:46.093,DATA,0x01d2,0x01d2,8,1,132,-63,,,,,,
11:37:46.327,DATA,0x01d0,0x01d0,8,1,124,-70,,,,,,
11:37:46.513,DATA,0x01ca,0x01ca,8,1,303,-74,,,,,,
11:37:46.552,DATA,0x01d1,0x01d0,8,2,263,-57,,,,,,
11:37:46.791,DATA,0x01cd,0x01ca,8,2,244,-65,,,,,,
11:37:46.910,DATA,0x01cc,0x01cc,9,1,120,-62,,,,,,
11:37:46.989,DATA,0x01ce,0x01c7,9,2,312,-59,,,,,,
11:37:47.152,DATA,0x01c9,0x01ca,9,2,290,-74,,,,,,
11:37:47.244,DATA,0x01d2,0x01d2,9,1,133,-66,,,,,,
11:37:47.492,DATA,0x01d0,0x01d0,9,1,129,-70,,,,,,
11:37:47.515,DATA,0x01d4,0x01ca,9,3,381,-73,,,,,,
11:37:47.805,DATA,0x01cd,0x01ca,9,2,280,-59,,,,,,
11:37:48.027,DATA,0x01ce,0x01cc,10,2,255,-61,,,,,,
11:37:48.109,DATA,0x01cc,0x01cc,10,1,127,-65,,,,,,
11:37:48.147,DATA,0x01c7,0x01c7,10,1,131,-58,,,,,,
11:37:48.216,DATA,0x01cf,0x01d0,10,2,267,-60,,,,,,
11:37:48.276,DATA,0x01c9,0x01ca,10,2,279,-66,,,,,,
11:37:48.365,DATA,0x01d2,0x01d2,10,1,130,-62,,,,,,
11:37:48.635,DATA,0x01d0,0x01d0,10,1,126,-60,,,,,,
11:37:48.926,DATA,0x01d1,0x01ca,10,2,508,-60,,,,,,
11:37:49.199,DATA,0x01cf,0x01d0,11,2,270,-70,,,,,,
11:37:49.221,DATA,0x01c7,0x01c7,11,1,153,-58,,,,,,
11:37:49.258,DATA,0x01ce,0x01cc,11,2,377,-62,,,,,,
11:37:49.426,DATA,0x01c9,0x01ca,11,2,334,-66,,,,,,
11:37:49.446,DATA,0x01d2,0x01d2,11,1,152,-58,,,,,,
11:37:49.699,DATA,0x01d0,0x01d0,11,1,124,-58,,,,,,
11:37:49.765,DATA,0x01d1,0x01ca,11,2,310,-76,,,,,,
11:37:50.177,DATA,0x01cd,0x01ca,11,2,530,-65,,,,,,
11:37:50.259,DATA,0x01ce,0x01cc,12,2,269,-72,,,,,,
11:37:50.333,DATA,0x01c7,0x01c7,12,1,130,-54,,,,,,
11:37:50.364,DATA,0x01c9,0x01ca,12,2,257,-65,,,,,,
11:37:50.474,DATA,0x01d2,0x01d2,12,1,129,-58,,,,,,
11:37:50.765,DATA,0x01d0,0x01d0,12,1,152,-56,,,,,,
11:37:50.808,DATA,0x01cb,0x01ca,12,2,324,-64,,,,,,
11:37:51.291,DATA,0x01ce,0x01cc,13,2,251,-71,,,,,,
11:37:51.493,DATA,0x01cf,0x01d2,13,2,331,-65,,,,,,
11:37:51.500,DATA,0x01c7,0x01c7,13,1,139,-59,,,,,,
11:37:51.602,DATA,0x01c9,0x01ca,13,2,289,-59,,,,,,
11:37:51.609,DATA,0x01d2,0x01d2,13,1,133,-56,,,,,,
11:37:51.776,DATA,0x01cb,0x01ca,13,2,278,-59,,,,,,
11:37:51.876,DATA,0x01d0,0x01d0,13,1,127,-59,,,,,,
11:37:52.009,DATA,0x01ca,0x01ca,13,1,226,-76,,,,,,
11:37:52.300,DATA,0x01ce,0x01cc,14,2,245,-61,,,,,,
11:37:52.468,DATA,0x01cc,0x01cc,14,1,123,-67,,,,,,
11:37:52.486,DATA,0x01cf,0x01c7,14,2,268,-58,,,,,,
11:37:52.593,DATA,0x01c7,0x01c7,14,1,130,-54,,,,,,
11:37:52.755,DATA,0x01d2,0x01d2,14,1,138,-60,,,,,,
11:37:52.781,DATA,0x01c9,0x01ca,14,2,325,-65,,,,,,
11:37:52.966,DATA,0x01d0,0x01d0,14,1,120,-59,,,,,,
11:37:53.101,DATA,0x01d1,0x01ca,14,2,327,-74,,,,,,
11:37:53.454,DATA,0x01ce,0x01cc,15,2,242,-72,,,,,,
11:37:53.542,DATA,0x01cf,0x01c7,15,2,250,-58,,,,,,
11:37:53.661,DATA,0x01cc,0x01cc,15,1,148,-61,,,,,,
11:37:53.693,DATA,0x01c7,0x01c7,15,1,153,-54,,,,,,
11:37:53.793,DATA,0x01d2,0x01d2,15,1,128,-55,,,,,,
11:37:53.850,DATA,0x01c9,0x01ca,15,2,321,-65,,,,,,
11:37:54.054,DATA,0x01ca,0x01ca,15,1,121,-63,,,,,,
11:37:54.076,DATA,0x01d0,0x01d0,15,1,123,-72,,,,,,
11:37:54.270,HEARTBEAT,0x01d1,0x01d1,,1,177,,,,,,,
11:37:54.587,DATA,0x01cd,0x01ca,15,2,502,-63,,,,,,
11:37:54.637,DATA,0x01cf,0x01c7,16,2,297,-56,,,,,,
11:37:54.703,DATA,0x01ce,0x01cc,16,2,387,-67,,,,,,
11:37:54.810,DATA,0x01c7,0x01c7,16,1,129,-54,,,,,,
11:37:55.042,DATA,0x01c9,0x01ca,16,2,400,-65,,,,,,
11:37:55.053,DATA,0x01d2,0x01d2,16,1,178,-60,,,,,,
11:37:55.064,DATA,0x01d1,0x01d1,16,1,131,-61,,,,,,
11:37:55.176,DATA,0x01d0,0x01d0,16,1,148,-69,,,,,,
11:37:55.590,DATA,0x01cd,0x01ca,16,2,408,-63,,,,,,
11:37:55.715,DATA,0x01ce,0x01cc,17,2,298,-66,,,,,,
11:37:55.858,DATA,0x01cf,0x01c7,17,2,314,-54,,,,,,
11:37:56.082,DATA,0x01d2,0x01d2,17,1,130,-61,,,,,,
11:37:56.147,DATA,0x01d0,0x01d0,17,1,129,-70,,,,,,
11:37:56.179,DATA,0x01d1,0x01d1,17,1,129,-68,,,,,,
11:37:56.513,DATA,0x01c8,0x01ca,17,2,302,-73,,,,,,
11:37:56.709,DATA,0x01ce,0x01cc,18,2,245,-61,,,,,,
11:37:56.905,DATA,0x01c9,0x01ca,18,2,265,-59,,,,,,
11:37:56.934,DATA,0x01cc,0x01cc,18,1,121,-67,,,,,,
11:37:56.968,DATA,0x01cf,0x01c7,18,2,395,-58,,,,,,
11:37:57.089,DATA,0x01cb,0x01ca,18,2,269,-60,,,,,,
11:37:57.169,DATA,0x01d1,0x01d1,18,1,123,-61,,,,,,
11:37:57.207,DATA,0x01d2,0x01d2,18,1,137,-55,,,,,,
11:37:57.349,DATA,0x01d0,0x01d0,18,1,126,-57,,,,,,
11:37:57.382,DATA,0x01d8,0x01ca,18,3,406,-63,,,,,,
11:37:57.751,DATA,0x01cd,0x01ca,18,2,360,-63,,,,,,
11:37:57.770,DATA,0x01ce,0x01cc,19,2,283,-66,,,,,,
11:37:58.021,DATA,0x01cf,0x01c7,19,2,265,-54,,,,,,
11:37:58.080,DATA,0x01cc,0x01cc,19,1,155,-66,,,,,,
11:37:58.151,DATA,0x01c9,0x01ca,19,2,347,-72,,,,,,
11:37:58.263,DATA,0x01d2,0x01d2,19,1,129,-60,,,,,,
11:37:58.283,DATA,0x01d1,0x01d1,19,1,125,-61,,,,,,
11:37:58.309,DATA,0x01ca,0x01ca,19,1,156,-61,,,,,,
11:37:58.371,DATA,0x01c7,0x01c7,19,1,266,-53,,,,,,
11:37:58.826,DATA,0x01ce,0x01cc,20,2,266,-62,,,,,,
11:37:58.841,DATA,0x01cd,0x01ca,19,2,369,-61,,,,,,
11:37:58.860,DATA,0x01d0,0x01d0,19,1,451,-59,,,,,,
11:37:59.099,DATA,0x01cc,0x01cc,20,1,121,-61,,,,,,
11:37:59.233,DATA,0x01cf,0x01c7,20,2,329,-58,,,,,,
11:37:59.286,DATA,0x01c9,0x01ca,20,2,380,-60,,,,,,
11:37:59.319,DATA,0x01d1,0x01d1,20,1,152,-60,,,,,,
11:37:59.413,DATA,0x01d2,0x01d2,20,1,129,-55,,,,,,
11:37:59.440,DATA,0x01c7,0x01c7,20,1,164,-53,,,,,,
11:37:59.659,DATA,0x01d0,0x01d0,20,1,123,-59,,,,,,
11:37:59.985,DATA,0x01ce,0x01cc,21,2,259,-61,,,,,,
11:38:00.025,DATA,0x01d8,0x01ca,20,3,892,-67,,,,,,
11:38:00.228,DATA,0x01cf,0x01c7,21,2,251,-58,,,,,,
11:38:00.258,DATA,0x01cc,0x01cc,21,1,172,-61,,,,,,
11:38:00.341,DATA,0x01c9,0x01d1,21,2,269,-67,,,,,,
11:38:00.372,DATA,0x01cb,0x01ca,21,2,257,-71,,,,,,
11:38:00.477,DATA,0x01d2,0x01d2,21,1,127,-55,,,,,,
11:38:00.583,DATA,0x01c7,0x01c7,21,1,134,-53,,,,,,
11:38:00.594,DATA,0x01ca,0x01ca,21,1,124,-71,,,,,,
11:38:00.795,DATA,0x01d0,0x01d0,21,1,128,-57,,,,,,
11:38:00.989,DATA,0x01cd,0x01ca,21,2,425,-60,,,,,,
11:38:01.192,DATA,0x01ce,0x01cc,22,2,293,-67,,,,,,
11:38:01.422,DATA,0x01cf,0x01c7,22,2,256,-53,,,,,,
11:38:01.457,DATA,0x01c9,0x01d1,22,2,270,-64,,,,,,
11:38:01.530,DATA,0x01cb,0x01ca,22,2,295,-59,,,,,,
11:38:01.672,DATA,0x01d2,0x01d2,22,1,131,-59,,,,,,
11:38:01.691,DATA,0x01c7,0x01c7,22,1,130,-53,,,,,,
11:38:01.714,DATA,0x01d8,0x01ca,22,3,377,-60,,,,,,
11:38:01.883,DATA,0x01d0,0x01d0,22,1,127,-71,,,,,,
11:38:02.128,DATA,0x01dc,0x01ca,22,3,564,-63,,,,,,
11:38:02.320,DATA,0x01ce,0x01cc,23,2,338,-72,,,,,,
11:38:02.436,DATA,0x01cc,0x01cc,23,1,153,-67,,,,,,
11:38:02.576,DATA,0x01cf,0x01c7,23,2,252,-58,,,,,,
11:38:02.610,DATA,0x01cb,0x01ca,23,2,248,-63,,,,,,
11:38:02.643,DATA,0x01c9,0x01d1,23,2,250,-68,,,,,,
11:38:02.731,DATA,0x01ca,0x01ca,23,1,137,-72,,,,,,
11:38:02.792,DATA,0x01d2,0x01d2,23,1,132,-56,,,,,,
11:38:02.843,DATA,0x01c7,0x01c7,23,1,130,-58,,,,,,
11:38:03.024,DATA,0x01d0,0x01d0,23,1,125,-71,,,,,,
11:38:03.176,DATA,0x01cd,0x01ca,23,2,433,-62,,,,,,
11:38:03.312,DATA,0x01ce,0x01cc,24,2,289,-61,,,,,,
11:38:03.571,DATA,0x01cc,0x01cc,24,1,122,-67,,,,,,
11:38:03.717,DATA,0x01cf,0x01c7,24,2,353,-56,,,,,,
11:38:03.724,DATA,0x01cb,0x01ca,24,2,252,-63,,,,,,
11:38:03.776,DATA,0x01c9,0x01d1,24,2,283,-64,,,,,,
11:38:03.854,DATA,0x01c7,0x01c7,24,1,128,-53,,,,,,
11:38:04.053,DATA,0x01d2,0x01d2,24,1,162,-61,,,,,,
11:38:04.063,DATA,0x01d8,0x01ca,24,3,384,-67,,,,,,
11:38:04.072,DATA,0x01d0,0x01d0,24,1,126,-57,,,,,,
11:38:04.199,HEARTBEAT,0x01d1,0x01d1,,1,134,,,,,,,
11:38:04.366,DATA,0x01ce,0x01cc,25,2,290,-72,,,,,,
11:38:04.662,DATA,0x01cc,0x01cc,25,1,123,-61,,,,,,
11:38:04.736,DATA,0x01cf,0x01c7,25,2,288,-58,,,,,,
11:38:04.926,DATA,0x01c9,0x01d1,25,2,266,-68,,,,,,
11:38:04.994,DATA,0x01c7,0x01c7,25,1,130,-58,,,,,,
11:38:05.109,DATA,0x01d2,0x01d2,25,1,196,-60,,,,,,
11:38:05.230,DATA,0x01d0,0x01d0,25,1,122,-57,,,,,,
11:38:05.290,DATA,0x01cb,0x01ca,25,2,826,-72,,,,,,
11:38:05.691,DATA,0x01cc,0x01cc,26,1,121,-66,,,,,,
11:38:05.893,DATA,0x01cb,0x01ca,26,2,267,-72,,,,,,
11:38:05.947,DATA,0x01cf,0x01d2,26,2,292,-65,,,,,,
11:38:06.008,DATA,0x01c9,0x01d1,26,2,267,-68,,,,,,
11:38:06.033,DATA,0x01ca,0x01ca,26,1,148,-60,,,,,,
11:38:06.193,DATA,0x01c7,0x01c7,26,1,134,-53,,,,,,
11:38:06.240,DATA,0x01d2,0x01d2,26,1,155,-55,,,,,,
11:38:06.340,DATA,0x01d0,0x01d0,26,1,122,-59,,,,,,
11:38:06.510,DATA,0x01cd,0x01ca,26,2,443,-61,,,,,,
11:38:06.611,DATA,0x01ce,0x01cc,27,2,283,-72,,,,,,
11:38:06.828,DATA,0x01cc,0x01cc,27,1,122,-61,,,,,,
11:38:07.057,DATA,0x01cf,0x01d2,27,2,257,-65,,,,,,
11:38:07.088,DATA,0x01cb,0x01ca,27,2,274,-73,,,,,,
11:38:07.147,DATA,0x01d1,0x01d1,27,1,203,-68,,,,,,
11:38:07.272,DATA,0x01c7,0x01c7,27,1,190,-53,,,,,,
11:38:07.323,DATA,0x01d3,0x01ca,27,3,388,-61,,,,,,
11:38:07.382,DATA,0x01d2,0x01d2,27,1,131,-55,,,,,,
11:38:07.456,DATA,0x01d0,0x01d0,27,1,121,-57,,,,,,
11:38:07.732,DATA,0x01d7,0x01ca,27,2,445,-60,,,,,,
11:38:07.786,DATA,0x01ce,0x01c7,28,2,273,-59,,,,,,
11:38:07.904,DATA,0x01cc,0x01cc,28,1,178,-60,,,,,,
11:38:08.126,DATA,0x01cf,0x01d2,28,2,284,-58,,,,,,
11:38:08.157,DATA,0x01c9,0x01d1,28,2,258,-67,,,,,,
11:38:08.232,DATA,0x01cb,0x01ca,28,2,264,-62,,,,,,
11:38:08.328,DATA,0x01c7,0x01c7,28,1,139,-53,,,,,,
11:38:08.536,DATA,0x01d0,0x01d0,28,1,126,-69,,,,,,
11:38:08.558,DATA,0x01d3,0x01ca,28,3,522,-67,,,,,,
11:38:08.585,DATA,0x01d2,0x01d2,28,1,131,-66,,,,,,
11:38:08.843,DATA,0x01d7,0x01ca,28,2,501,-61,,,,,,
11:38:08.911,DATA,0x01ce,0x01c7,29,2,290,-71,,,,,,
11:38:08.999,DATA,0x01cc,0x01cc,29,1,123,-61,,,,,,
11:38:09.211,DATA,0x01c9,0x01d1,29,2,287,-69,,,,,,
11:38:09.229,DATA,0x01cf,0x01d2,29,2,281,-66,,,,,,
11:38:09.264,DATA,0x01cb,0x01ca,29,2,256,-60,,,,,,
11:38:09.403,DATA,0x01c7,0x01c7,29,1,131,-53,,,,,,
11:38:09.545,DATA,0x01d3,0x01ca,29,3,456,-67,,,,,,
11:38:09.583,DATA,0x01d2,0x01d2,29,1,128,-64,,,,,,
11:38:09.710,DATA,0x01d0,0x01d0,29,1,126,-58,,,,,,
11:38:09.876,DATA,0x01ce,0x01c7,30,2,249,-55,,,,,,
11:38:10.029,DATA,0x01c8,0x01ca,29,2,591,-75,,,,,,
11:38:10.084,DATA,0x01cc,0x01cc,30,1,132,-66,,,,,,
11:38:10.377,DATA,0x01c9,0x01ca,30,2,314,-65,,,,,,
11:38:10.385,DATA,0x01d1,0x01d1,30,1,130,-62,,,,,,
11:38:10.436,DATA,0x01c7,0x01c7,30,1,131,-54,,,,,,
11:38:10.552,DATA,0x01ca,0x01ca,30,1,154,-64,,,,,,
11:38:10.631,DATA,0x01d2,0x01d2,30,1,125,-60,,,,,,
11:38:10.842,DATA,0x01d9,0x01ca,30,3,421,-64,,,,,,
11:38:10.890,DATA,0x01d0,0x01d0,30,1,228,-58,,,,,,
11:38:10.954,DATA,0x01ce,0x01c7,31,2,308,-67,,,,,,
11:38:11.072,DATA,0x01d4,0x01ca,30,3,526,-59,,,,,,
11:38:11.192,DATA,0x01cc,0x01cc,31,1,122,-68,,,,,,
11:38:11.559,DATA,0x01cf,0x01cc,31,2,352,-62,,,,,,
11:38:11.576,DATA,0x01c9,0x01ca,31,2,374,-59,,,,,,
11:38:11.618,DATA,0x01d1,0x01d1,31,1,145,-68,,,,,,
11:38:11.640,DATA,0x01c7,0x01c7,31,1,130,-54,,,,,,
11:38:11.796,DATA,0x01d2,0x01d2,31,1,126,-62,,,,,,
11:38:11.905,DATA,0x01cd,0x01ca,31,2,369,-64,,,,,,
11:38:11.921,DATA,0x01d0,0x01d0,31,1,125,-74,,,,,,
11:38:12.114,DATA,0x01ce,0x01c7,32,2,310,-58,,,,,,
11:38:12.306,DATA,0x01cc,0x01cc,32,1,119,-62,,,,,,
11:38:12.547,DATA,0x01c9,0x01ca,32,2,326,-74,,,,,,
11:38:12.606,DATA,0x01cf,0x01c7,32,2,253,-58,,,,,,
11:38:12.661,DATA,0x01d1,0x01d1,32,1,128,-67,,,,,,
11:38:12.727,DATA,0x01ca,0x01ca,32,1,181,-74,,,,,,
11:38:12.764,DATA,0x01c7,0x01c7,32,1,130,-54,,,,,,
11:38:12.885,DATA,0x01d2,0x01d2,32,1,133,-57,,,,,,
11:38:13.102,DATA,0x01ce,0x01c7,33,2,255,-69,,,,,,
11:38:13.117,DATA,0x01d0,0x01d0,32,1,119,-58,,,,,,
11:38:13.326,DATA,0x01cc,0x01cc,33,1,124,-63,,,,,,
11:38:13.371,DATA,0x01d7,0x01ca,32,2,594,-68,,,,,,
11:38:13.630,DATA,0x01cf,0x01c7,33,2,263,-56,,,,,,
11:38:13.718,DATA,0x01d1,0x01d1,33,1,128,-60,,,,,,
11:38:13.746,DATA,0x01c9,0x01ca,33,2,365,-72,,,,,,
11:38:13.917,DATA,0x01c7,0x01c7,33,1,132,-54,,,,,,
11:38:13.994,DATA,0x01d2,0x01d2,33,1,137,-57,,,,,,
11:38:14.123,DATA,0x01d9,0x01ca,33,3,498,-73,,,,,,
11:38:14.141,DATA,0x01d0,0x01d0,33,1,120,-73,,,,,,
11:38:14.246,DATA,0x01ce,0x01c7,34,2,322,-55,,,,,,
11:38:14.406,DATA,0x01cc,0x01cc,34,1,123,-63,,,,,,
11:38:14.800,DATA,0x01c9,0x01ca,34,2,314,-60,,,,,,
11:38:14.833,DATA,0x01cf,0x01c7,34,2,357,-54,,,,,,
11:38:14.933,DATA,0x01d1,0x01d1,34,1,179,-67,,,,,,
11:38:15.185,DATA,0x01d0,0x01d0,34,1,146,-61,,,,,,
11:38:15.222,DATA,0x01d2,0x01d2,34,1,298,-64,,,,,,
11:38:15.232,DATA,0x01ce,0x01c7,35,2,258,-59,,,,,,
11:38:15.280,DATA,0x01cd,0x01ca,34,2,477,-72,,,,,,
11:38:15.589,DATA,0x01cc,0x01cc,35,1,158,-62,,,,,,
11:38:15.787,DATA,0x01c9,0x01ca,35,2,253,-65,,,,,,
11:38:15.948,DATA,0x01cf,0x01d2,35,2,259,-64,,,,,,
11:38:15.984,DATA,0x01d1,0x01d1,35,1,177,-62,,,,,,
11:38:16.046,DATA,0x01cb,0x01ca,35,2,391,-59,,,,,,
11:38:16.065,DATA,0x01d2,0x01d2,35,1,129,-57,,,,,,
11:38:16.090,DATA,0x01c7,0x01c7,35,1,129,-58,,,,,,
11:38:16.257,DATA,0x01d0,0x01d0,35,1,126,-61,,,,,,
11:38:16.545,DATA,0x01d9,0x01ca,35,3,622,-63,,,,,,
11:38:16.634,DATA,0x01cc,0x01cc,36,1,126,-68,,,,,,
11:38:16.943,DATA,0x01cf,0x01d2,36,2,266,-62,,,,,,
11:38:17.038,DATA,0x01c9,0x01ca,36,2,371,-62,,,,,,
11:38:17.123,DATA,0x01d1,0x01d1,36,1,132,-64,,,,,,
11:38:17.148,DATA,0x01d2,0x01d2,36,1,131,-57,,,,,,
11:38:17.274,DATA,0x01c7,0x01c7,36,1,131,-53,,,,,,
11:38:17.325,DATA,0x01d0,0x01d0,36,1,131,-61,,,,,,
11:38:17.562,DATA,0x01ce,0x01cc,37,2,250,-68,,,,,,
11:38:17.623,DATA,0x01ca,0x01ca,36,1,525,-73,,,,,,
11:38:17.764,DATA,0x01cc,0x01cc,37,1,163,-65,,,,,,
11:38:17.982,DATA,0x01c9,0x01ca,37,2,287,-76,,,,,,
11:38:18.039,DATA,0x01cf,0x01d2,37,2,268,-60,,,,,,
11:38:18.181,DATA,0x01d1,0x01d1,37,1,160,-67,,,,,,
11:38:18.299,DATA,0x01d8,0x01ca,37,3,442,-64,,,,,,
11:38:18.387,DATA,0x01c7,0x01c7,37,1,129,-54,,,,,,
11:38:18.526,DATA,0x01d0,0x01d0,37,1,127,-75,,,,,,
11:38:18.613,DATA,0x01d9,0x01ca,37,3,443,-76,,,,,,
11:38:18.639,DATA,0x01ce,0x01cc,38,2,246,-63,,,,,,
11:38:18.891,DATA,0x01cc,0x01cc,38,1,133,-68,,,,,,
11:38:19.044,DATA,0x01cf,0x01d2,38,2,256,-58,,,,,,
11:38:19.157,DATA,0x01c9,0x01ca,38,2,332,-72,,,,,,
11:38:19.261,DATA,0x01d2,0x01d2,38,1,155,-64,,,,,,
11:38:19.357,DATA,0x01d1,0x01d1,38,1,184,-69,,,,,,
11:38:19.538,DATA,0x01c7,0x01c7,38,1,132,-54,,,,,,
11:38:19.646,DATA,0x01d7,0x01ca,38,2,567,-67,,,,,,
11:38:19.721,DATA,0x01d0,0x01d0,38,1,171,-74,,,,,,
11:38:19.848,DATA,0x01ce,0x01cc,39,2,268,-72,,,,,,
11:38:20.051,DATA,0x01cc,0x01cc,39,1,125,-67,,,,,,
11:38:20.111,DATA,0x01cf,0x01d2,39,2,305,-58,,,,,,
11:38:20.261,DATA,0x01dc,0x01ca,38,3,886,-78,,,,,,
11:38:20.394,DATA,0x01d2,0x01d2,39,1,164,-57,,,,,,
11:38:20.450,DATA,0x01d1,0x01d1,39,1,130,-63,,,,,,
11:38:20.536,DATA,0x01c7,0x01c7,39,1,127,-55,,,,,,
11:38:20.728,DATA,0x01ca,0x01ca,39,1,415,-60,,,,,,
11:38:20.751,DATA,0x01d0,0x01d0,39,1,125,-61,,,,,,
11:38:20.921,DATA,0x01ce,0x01cc,40,2,257,-72,,,,,,
11:38:21.063,DATA,0x01cf,0x01d2,40,2,255,-65,,,,,,
11:38:21.092,DATA,0x01d9,0x01ca,39,3,563,-72,,,,,,
11:38:21.186,DATA,0x01cc,0x01cc,40,1,132,-62,,,,,,
11:38:21.383,DATA,0x01c8,0x01ca,40,2,323,-64,,,,,,
11:38:21.499,DATA,0x01d1,0x01d1,40,1,126,-70,,,,,,
11:38:21.548,DATA,0x01d2,0x01d2,40,1,160,-60,,,,,,
11:38:21.714,DATA,0x01d7,0x01ca,40,2,539,-67,,,,,,
11:38:21.765,DATA,0x01c7,0x01c7,40,1,153,-58,,,,,,
11:38:21.878,DATA,0x01d0,0x01d0,40,1,125,-75,,,,,,
11:38:21.981,DATA,0x01ce,0x01cc,41,2,246,-72,,,,,,
11:38:22.113,DATA,0x01d9,0x01ca,40,3,507,-64,,,,,,
11:38:22.257,DATA,0x01cc,0x01cc,41,1,156,-68,,,,,,
