Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,RSSI,HopCount,Latency_ms,BeaconTx,HeartbeatTx,RouteChanges,Rx_Unique_Count,PDR_Percent
11:47:07.952,DATA,0x012d,0x012d,25,-72,1,79,,,,,
11:47:08.086,DATA,0x012b,0x012b,25,-56,1,74,,,,,
11:47:08.184,DATA,0x0129,0x0129,25,-47,1,73,,,,,
11:47:08.346,DATA,0x012a,0x012a,25,-58,1,70,,,,,
11:47:08.489,DATA,0x012c,0x012c,25,-62,1,70,,,,,
11:47:10.161,DATA,0x012d,0x012d,26,-70,1,74,,,,,
11:47:10.223,DATA,0x012b,0x012b,26,-59,1,68,,,,,
11:47:10.434,DATA,0x012a,0x012a,26,-57,1,69,,,,,
11:47:10.590,DATA,0x0129,0x0129,26,-49,1,462,,,,,
11:47:10.735,DATA,0x012c,0x012c,26,-58,1,181,,,,,
11:47:12.197,DATA,0x012d,0x012d,27,-61,1,84,,,,,
11:47:12.331,DATA,0x012b,0x012b,27,-55,1,73,,,,,
11:47:12.481,DATA,0x0129,0x0129,27,-49,1,217,,,,,
11:47:12.607,DATA,0x012a,0x012a,27,-57,1,178,,,,,
11:47:12.758,DATA,0x012c,0x012c,27,-61,1,178,,,,,
11:47:14.211,DATA,0x012d,0x012d,28,-71,1,76,,,,,
11:47:14.324,DATA,0x012b,0x012b,28,-55,1,72,,,,,
11:47:14.509,DATA,0x0129,0x0129,28,-47,1,71,,,,,
11:47:14.693,DATA,0x012a,0x012a,28,-59,1,75,,,,,
11:47:14.842,DATA,0x012c,0x012c,28,-63,1,74,,,,,
11:47:16.280,DATA,0x012d,0x012d,29,-71,1,74,,,,,
11:47:16.425,DATA,0x012b,0x012b,29,-58,1,72,,,,,
11:47:16.595,DATA,0x0129,0x0129,29,-47,1,76,,,,,
11:47:16.857,DATA,0x012a,0x012a,29,-60,1,73,,,,,
11:47:16.969,DATA,0x012c,0x012c,29,-60,1,65,,,,,
11:47:18.475,DATA,0x012d,0x012d,30,-58,1,79,,,,,
11:47:18.640,DATA,0x012b,0x012b,30,-64,1,196,,,,,
11:47:18.717,DATA,0x0129,0x0129,30,-58,1,75,,,,,
11:47:19.033,DATA,0x012a,0x012a,30,-59,1,68,,,,,
11:47:19.217,DATA,0x012c,0x012c,30,-63,1,207,,,,,
11:47:20.548,DATA,0x012d,0x012d,31,-70,1,158,,,,,
11:47:20.786,DATA,0x012b,0x012b,31,-64,1,335,,,,,
11:47:20.870,DATA,0x0129,0x0129,31,-49,1,75,,,,,
11:47:21.187,DATA,0x012a,0x012a,31,-59,1,70,,,,,
11:47:21.327,DATA,0x012c,0x012c,31,-63,1,173,,,,,
11:47:22.566,DATA,0x012d,0x012d,32,-61,1,78,,,,,
11:47:22.682,DATA,0x012b,0x012b,32,-55,1,172,,,,,
11:47:22.958,DATA,0x0129,0x0129,32,-47,1,71,,,,,
11:47:23.384,DATA,0x012c,0x012c,32,-63,1,76,,,,,
11:47:23.511,DATA,0x012a,0x012a,32,-59,1,187,,,,,
11:47:24.649,DATA,0x012d,0x012d,33,-70,1,80,,,,,
11:47:24.788,DATA,0x012b,0x012b,33,-55,1,100,,,,,
11:47:24.977,DATA,0x0129,0x0129,33,-49,1,74,,,,,
