Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,RTT_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,Remote_Rx_Count,PDR_Percent
14:48:57.344,DATA,0x000e,0x000e,1,1,0,-71,,,,,,,
14:48:57.422,DATA,0x0016,0x0016,3,1,0,-55,,,,,,,
14:48:58.638,DATA,0x0008,0x0008,4,1,0,-62,,,,,,,
14:48:58.805,DATA,0x0010,0x0010,4,1,0,-69,,,,,,,
14:49:00.510,DATA,0x000a,0x000a,3,1,0,-61,,,,,,,
14:49:00.679,DATA,0x0011,0x0011,3,1,0,-61,,,,,,,
14:49:00.808,DATA,0x0005,0x0005,4,1,0,-73,,,,,,,
14:49:01.322,DATA,0x0012,0x0012,4,1,0,-64,,,,,,,
14:49:01.354,DATA,0x0009,0x0009,2,1,0,-62,,,,,,,
14:49:01.729,DATA,0x0017,0x0017,1,1,0,-63,,,,,,,
14:49:03.760,DATA,0x0007,0x0007,1,1,0,-59,,,,,,,
14:49:05.565,DATA,0x0003,0x0003,1,1,0,-61,,,,,,,
14:49:05.687,DATA,0x0015,0x0015,1,1,0,-57,,,,,,,
14:49:05.729,DATA,0x001a,0x001a,2,1,0,-53,,,,,,,
14:49:06.400,DATA,0x0004,0x0004,3,1,0,-60,,,,,,,
14:49:07.361,DATA,0x0018,0x0018,1,1,0,-65,,,,,,,
14:49:07.423,DATA,0x000e,0x000e,2,1,0,-66,,,,,,,
14:49:07.631,DATA,0x0016,0x0016,4,1,0,-55,,,,,,,
14:49:08.730,DATA,0x0008,0x0008,5,1,0,-80,,,,,,,
14:49:08.855,DATA,0x0010,0x0010,5,1,0,-59,,,,,,,
14:49:10.635,DATA,0x000a,0x000a,4,1,0,-52,,,,,,,
14:49:10.744,DATA,0x0011,0x0011,4,1,0,-51,,,,,,,
14:49:10.821,DATA,0x0005,0x0005,5,1,0,-69,,,,,,,
14:49:11.448,DATA,0x0012,0x0012,5,1,0,-62,,,,,,,
14:49:11.495,DATA,0x0009,0x0009,3,1,0,-62,,,,,,,
14:49:11.883,DATA,0x0017,0x0017,2,1,0,-63,,,,,,,
14:49:13.971,DATA,0x0007,0x0007,2,1,0,-59,,,,,,,
14:49:15.705,DATA,0x0003,0x0003,2,1,0,-57,,,,,,,
14:49:15.730,DATA,0x001a,0x001a,3,1,0,-48,,,,,,,
14:49:15.864,DATA,0x0015,0x0015,2,1,0,-57,,,,,,,
14:49:16.455,DATA,0x0004,0x0004,4,1,0,-61,,,,,,,
14:49:17.437,DATA,0x000e,0x000e,3,1,0,-61,,,,,,,
14:49:17.460,DATA,0x0018,0x0018,2,1,0,-65,,,,,,,
14:49:17.700,DATA,0x0016,0x0016,5,1,0,-55,,,,,,,
14:49:18.810,DATA,0x0008,0x0008,6,1,0,-80,,,,,,,
14:49:18.987,DATA,0x0010,0x0010,6,1,0,-69,,,,,,,
14:49:20.665,DATA,0x000a,0x000a,5,1,0,-54,,,,,,,
14:49:20.925,DATA,0x0005,0x0005,6,1,0,-73,,,,,,,
14:49:20.964,DATA,0x0011,0x0011,5,1,0,-53,,,,,,,
14:49:21.635,DATA,0x0012,0x000e,6,2,0,-66,,,,,,,
14:49:21.677,DATA,0x0009,0x0009,4,1,0,-62,,,,,,,
14:49:21.935,DATA,0x0017,0x0017,3,1,0,-69,,,,,,,
14:49:24.206,DATA,0x0007,0x0007,3,1,0,-63,,,,,,,
14:49:25.765,DATA,0x001a,0x001a,4,1,0,-47,,,,,,,
14:49:25.813,DATA,0x0003,0x0003,3,1,0,-57,,,,,,,
14:49:25.936,DATA,0x0015,0x0015,3,1,0,-61,,,,,,,
14:49:26.477,DATA,0x0004,0x0004,5,1,0,-60,,,,,,,
14:49:27.441,DATA,0x000e,0x000e,4,1,0,-71,,,,,,,
14:49:27.491,DATA,0x0018,0x0018,3,1,0,-60,,,,,,,
14:49:27.790,DATA,0x0016,0x0016,6,1,0,-64,,,,,,,
14:49:28.921,DATA,0x0008,0x0008,7,1,0,-62,,,,,,,
14:49:29.130,DATA,0x0010,0x0010,7,1,0,-60,,,,,,,
14:49:30.660,DATA,0x000a,0x000a,6,1,0,-54,,,,,,,
14:49:30.930,DATA,0x0005,0x0005,7,1,0,-59,,,,,,,
14:49:31.075,DATA,0x0011,0x0011,6,1,0,-51,,,,,,,
14:49:31.717,DATA,0x0012,0x0011,7,2,0,-54,,,,,,,
14:49:31.766,DATA,0x0009,0x0009,5,1,0,-62,,,,,,,
14:49:31.972,DATA,0x0017,0x0017,4,1,0,-58,,,,,,,
14:49:34.359,DATA,0x0007,0x0007,4,1,0,-63,,,,,,,
14:49:35.834,DATA,0x001a,0x001a,5,1,0,-46,,,,,,,
14:49:35.977,DATA,0x0015,0x0015,4,1,0,-59,,,,,,,
14:49:36.021,DATA,0x0003,0x0003,4,1,0,-57,,,,,,,
14:49:36.562,DATA,0x0004,0x0004,6,1,0,-63,,,,,,,
14:49:37.598,DATA,0x0018,0x0018,4,1,0,-65,,,,,,,
14:49:37.650,DATA,0x000e,0x001a,5,2,0,-48,,,,,,,
14:49:37.830,DATA,0x0016,0x0016,7,1,0,-64,,,,,,,
14:49:39.098,DATA,0x0008,0x0008,8,1,0,-62,,,,,,,
14:49:39.245,DATA,0x0010,0x0010,8,1,0,-69,,,,,,,
14:49:39.877,DATA,0x000b,0x000a,1,2,0,-61,,,,,,,
14:49:40.734,DATA,0x000a,0x000a,7,1,0,-52,,,,,,,
14:49:41.006,DATA,0x0005,0x0005,8,1,0,-74,,,,,,,
14:49:41.163,DATA,0x0011,0x0011,7,1,0,-61,,,,,,,
14:49:41.870,DATA,0x0012,0x0011,8,2,0,-61,,,,,,,
14:49:42.083,DATA,0x0017,0x0017,5,1,0,-68,,,,,,,
14:49:44.514,DATA,0x0007,0x0007,5,1,0,-63,,,,,,,
14:49:45.169,DATA,0x0006,0x0003,1,2,0,-57,,,,,,,
14:49:45.955,DATA,0x001a,0x001a,6,1,0,-47,,,,,,,
14:49:46.083,DATA,0x0015,0x0015,5,1,0,-59,,,,,,,
14:49:46.115,DATA,0x0003,0x0003,5,1,0,-61,,,,,,,
14:49:46.668,DATA,0x0004,0x0004,7,1,0,-60,,,,,,,
14:49:46.712,DATA,0x0014,0x000a,1,2,0,-58,,,,,,,
14:49:47.588,DATA,0x0018,0x0018,5,1,0,-65,,,,,,,
14:49:47.830,DATA,0x000e,0x001a,6,2,0,-53,,,,,,,
14:49:47.952,DATA,0x0016,0x0016,8,1,0,-55,,,,,,,
14:49:49.148,DATA,0x0008,0x0008,9,1,0,-80,,,,,,,
14:49:49.412,DATA,0x0010,0x0010,9,1,0,-60,,,,,,,
14:49:49.967,DATA,0x000b,0x000a,2,2,0,-61,,,,,,,
14:49:50.891,DATA,0x000a,0x000a,8,1,0,-62,,,,,,,
14:49:50.995,DATA,0x0005,0x0005,9,1,0,-68,,,,,,,
14:49:51.372,DATA,0x0011,0x0011,8,1,0,-61,,,,,,,
14:49:52.042,DATA,0x0009,0x0009,7,1,0,-62,,,,,,,
14:49:52.091,DATA,0x0012,0x0011,9,2,0,-54,,,,,,,
14:49:52.151,DATA,0x0017,0x0017,6,1,0,-69,,,,,,,
14:49:54.775,DATA,0x0007,0x0007,6,1,0,-65,,,,,,,
14:49:55.175,DATA,0x0006,0x0011,2,2,0,-55,,,,,,,
14:49:56.039,DATA,0x001a,0x001a,7,1,0,-53,,,,,,,
14:49:56.088,DATA,0x0015,0x0015,6,1,0,-59,,,,,,,
14:49:56.269,DATA,0x0003,0x0003,6,1,0,-57,,,,,,,
14:49:56.728,DATA,0x0014,0x000a,2,2,0,-67,,,,,,,
14:49:56.862,DATA,0x0004,0x0004,8,1,0,-60,,,,,,,
14:49:57.702,DATA,0x0018,0x0018,6,1,0,-65,,,,,,,
14:49:57.928,DATA,0x000e,0x001a,7,2,0,-53,,,,,,,
14:49:58.060,DATA,0x0016,0x0016,9,1,0,-55,,,,,,,
14:49:59.355,DATA,0x0008,0x0008,10,1,0,-66,,,,,,,
14:49:59.495,DATA,0x0010,0x0010,10,1,0,-59,,,,,,,
14:50:00.171,DATA,0x000b,0x0015,3,2,0,-59,,,,,,,
14:50:01.000,DATA,0x000a,0x000a,9,1,0,-61,,,,,,,
14:50:01.020,DATA,0x0005,0x0005,10,1,0,-74,,,,,,,
14:50:01.546,DATA,0x0011,0x0011,9,1,0,-53,,,,,,,
14:50:02.120,DATA,0x0012,0x0011,10,2,0,-55,,,,,,,
14:50:02.170,DATA,0x0009,0x0009,8,1,0,-62,,,,,,,
14:50:02.262,DATA,0x0017,0x0017,7,1,0,-69,,,,,,,
14:50:04.936,DATA,0x0007,0x0007,7,1,0,-63,,,,,,,
14:50:05.215,DATA,0x0006,0x0003,3,2,0,-57,,,,,,,
14:50:06.053,DATA,0x001a,0x001a,8,1,0,-53,,,,,,,
14:50:06.293,DATA,0x0015,0x0015,7,1,0,-59,,,,,,,
14:50:06.445,DATA,0x0003,0x0003,7,1,0,-57,,,,,,,
14:50:06.884,DATA,0x0014,0x000a,3,2,0,-67,,,,,,,
14:50:07.032,DATA,0x0004,0x0004,9,1,0,-60,,,,,,,
14:50:07.792,DATA,0x0018,0x0018,7,1,0,-59,,,,,,,
14:50:08.089,DATA,0x000e,0x0016,8,2,0,-64,,,,,,,
14:50:09.348,DATA,0x0008,0x0008,11,1,0,-62,,,,,,,
14:50:09.619,DATA,0x0010,0x0010,11,1,0,-59,,,,,,,
14:50:10.272,DATA,0x000b,0x0015,4,2,0,-59,,,,,,,
14:50:11.033,DATA,0x000a,0x000a,10,1,0,-61,,,,,,,
14:50:11.235,DATA,0x0005,0x0005,11,1,0,-75,,,,,,,
14:50:11.604,DATA,0x0011,0x0011,10,1,0,-51,,,,,,,
14:50:12.173,DATA,0x0012,0x0011,11,2,0,-54,,,,,,,
14:50:12.245,DATA,0x0009,0x0009,9,1,0,-61,,,,,,,
14:50:12.424,DATA,0x0017,0x0017,8,1,0,-69,,,,,,,
14:50:15.195,DATA,0x0007,0x0007,8,1,0,-63,,,,,,,
14:50:15.344,DATA,0x0006,0x0011,4,2,0,-55,,,,,,,
14:50:16.164,DATA,0x001a,0x001a,9,1,0,-53,,,,,,,
14:50:16.352,DATA,0x0015,0x0015,8,1,0,-59,,,,,,,
14:50:16.582,DATA,0x0003,0x0003,8,1,0,-57,,,,,,,
14:50:16.935,DATA,0x0014,0x0009,4,2,0,-62,,,,,,,
14:50:17.056,DATA,0x0004,0x0004,10,1,0,-61,,,,,,,
14:50:17.926,DATA,0x0018,0x0018,8,1,0,-65,,,,,,,
14:50:18.132,DATA,0x0016,0x0016,11,1,0,-55,,,,,,,
14:50:18.265,DATA,0x000e,0x001a,9,2,0,-53,,,,,,,
14:50:19.408,DATA,0x0008,0x0008,12,1,0,-80,,,,,,,
14:50:19.611,DATA,0x0010,0x0010,12,1,0,-59,,,,,,,
14:50:20.297,DATA,0x000b,0x000a,5,2,0,-54,,,,,,,
14:50:21.168,DATA,0x000a,0x000a,11,1,0,-54,,,,,,,
14:50:21.311,DATA,0x0005,0x0005,12,1,0,-73,,,,,,,
14:50:21.669,DATA,0x0011,0x0011,11,1,0,-61,,,,,,,
14:50:22.270,DATA,0x0009,0x0009,10,1,0,-62,,,,,,,
14:50:22.309,DATA,0x0012,0x0011,12,2,0,-61,,,,,,,
14:50:22.596,DATA,0x0017,0x0017,9,1,0,-63,,,,,,,
14:50:25.378,DATA,0x0007,0x0007,9,1,0,-59,,,,,,,
14:50:25.506,DATA,0x0006,0x0003,5,2,0,-57,,,,,,,
14:50:26.190,DATA,0x001a,0x001a,10,1,0,-47,,,,,,,
14:50:26.492,DATA,0x0015,0x0015,9,1,0,-59,,,,,,,
14:50:26.657,DATA,0x0003,0x0003,9,1,0,-57,,,,,,,
14:50:27.063,DATA,0x0004,0x0004,11,1,0,-63,,,,,,,
14:50:27.096,DATA,0x0014,0x0009,5,2,0,-69,,,,,,,
14:50:28.048,DATA,0x0018,0x0018,9,1,0,-65,,,,,,,
14:50:28.278,DATA,0x0016,0x0016,12,1,0,-55,,,,,,,
14:50:29.541,DATA,0x0008,0x0008,13,1,0,-65,,,,,,,
14:50:29.771,DATA,0x0010,0x0010,13,1,0,-69,,,,,,,
14:50:30.308,DATA,0x000b,0x0015,6,2,0,-61,,,,,,,
14:50:31.302,DATA,0x000a,0x000a,12,1,0,-62,,,,,,,
14:50:31.354,DATA,0x0005,0x0005,13,1,0,-59,,,,,,,
14:50:31.784,DATA,0x0011,0x0011,12,1,0,-51,,,,,,,
14:50:32.385,DATA,0x0012,0x0011,13,2,0,-54,,,,,,,
14:50:32.458,DATA,0x0009,0x0009,11,1,0,-69,,,,,,,
14:50:32.645,DATA,0x0017,0x0017,10,1,0,-58,,,,,,,
14:50:35.470,DATA,0x0007,0x0007,10,1,0,-65,,,,,,,
14:50:35.537,DATA,0x0006,0x0003,6,2,0,-57,,,,,,,
14:50:36.359,DATA,0x001a,0x001a,11,1,0,-47,,,,,,,
14:50:36.681,DATA,0x0015,0x0015,10,1,0,-61,,,,,,,
14:50:36.806,DATA,0x0003,0x0003,10,1,0,-57,,,,,,,
14:50:37.121,DATA,0x0014,0x000a,6,2,0,-67,,,,,,,
14:50:37.239,DATA,0x0004,0x0004,12,1,0,-60,,,,,,,
14:50:38.197,DATA,0x0018,0x0018,10,1,0,-65,,,,,,,
14:50:38.372,DATA,0x0016,0x0016,13,1,0,-55,,,,,,,
14:50:38.461,DATA,0x000e,0x0016,11,2,0,-64,,,,,,,
14:50:39.627,DATA,0x0008,0x0008,14,1,0,-65,,,,,,,
14:50:39.778,DATA,0x0010,0x0010,14,1,0,-58,,,,,,,
14:50:40.343,DATA,0x000b,0x000a,7,2,0,-52,,,,,,,
14:50:41.385,DATA,0x000a,0x000a,13,1,0,-61,,,,,,,
14:50:41.450,DATA,0x0005,0x0005,14,1,0,-68,,,,,,,
14:50:41.825,DATA,0x0011,0x0011,13,1,0,-61,,,,,,,
14:50:42.472,DATA,0x0009,0x0009,12,1,0,-61,,,,,,,
14:50:42.554,DATA,0x0012,0x0011,14,2,0,-61,,,,,,,
14:50:42.773,DATA,0x0017,0x0017,11,1,0,-63,,,,,,,
14:50:45.571,DATA,0x0006,0x0011,7,2,0,-55,,,,,,,
14:50:45.771,DATA,0x0007,0x0007,11,1,0,-63,,,,,,,
14:50:46.442,DATA,0x001a,0x001a,12,1,0,-47,,,,,,,
14:50:46.796,DATA,0x0015,0x0015,11,1,0,-57,,,,,,,
14:50:47.002,DATA,0x0003,0x0003,11,1,0,-57,,,,,,,
14:50:47.163,DATA,0x0014,0x000a,7,2,0,-58,,,,,,,
14:50:47.343,DATA,0x0004,0x0004,13,1,0,-60,,,,,,,
14:50:48.248,DATA,0x0018,0x0018,11,1,0,-65,,,,,,,
14:50:48.359,DATA,0x0016,0x0016,14,1,0,-65,,,,,,,
14:50:48.499,DATA,0x000e,0x0016,12,2,0,-64,,,,,,,
14:50:49.689,DATA,0x0008,0x0008,15,1,0,-62,,,,,,,
14:50:49.788,DATA,0x0010,0x0010,15,1,0,-60,,,,,,,
14:50:50.482,DATA,0x000b,0x000a,8,2,0,-52,,,,,,,
14:50:51.427,DATA,0x000a,0x000a,14,1,0,-54,,,,,,,
14:50:51.587,DATA,0x0005,0x0005,15,1,0,-74,,,,,,,
14:50:51.838,DATA,0x0011,0x0011,14,1,0,-51,,,,,,,
14:50:52.657,DATA,0x0009,0x0009,13,1,0,-61,,,,,,,
14:50:52.723,DATA,0x0012,0x0011,15,2,0,-61,,,,,,,
14:50:52.878,DATA,0x0017,0x0017,12,1,0,-58,,,,,,,
14:50:55.676,DATA,0x0006,0x0011,8,2,0,-59,,,,,,,
14:50:55.969,DATA,0x0007,0x0007,12,1,0,-63,,,,,,,
14:50:56.573,DATA,0x001a,0x001a,13,1,0,-53,,,,,,,
14:50:56.810,DATA,0x0015,0x0015,12,1,0,-59,,,,,,,
14:50:57.030,DATA,0x0003,0x0003,12,1,0,-61,,,,,,,
14:50:57.320,DATA,0x0014,0x0009,8,2,0,-61,,,,,,,
14:50:57.401,DATA,0x0004,0x0004,14,1,0,-63,,,,,,,
14:50:58.318,DATA,0x0018,0x0018,12,1,0,-59,,,,,,,
14:50:58.402,DATA,0x0016,0x0016,15,1,0,-64,,,,,,,
14:50:58.674,DATA,0x000e,0x0016,13,2,0,-64,,,,,,,
14:50:59.851,DATA,0x0008,0x0008,16,1,0,-62,,,,,,,
14:50:59.912,DATA,0x0010,0x0010,16,1,0,-69,,,,,,,
14:51:00.562,DATA,0x000b,0x000a,9,2,0,-62,,,,,,,
14:51:01.461,DATA,0x000a,0x000a,15,1,0,-61,,,,,,,
14:51:01.731,DATA,0x0005,0x0005,16,1,0,-68,,,,,,,
14:51:02.025,DATA,0x0011,0x0011,15,1,0,-51,,,,,,,
14:51:02.750,DATA,0x0009,0x0009,14,1,0,-70,,,,,,,
14:51:02.795,DATA,0x0012,0x0007,16,2,0,-65,,,,,,,
14:51:02.972,DATA,0x0017,0x0017,13,1,0,-63,,,,,,,
14:51:05.900,DATA,0x0006,0x0003,9,2,0,-60,,,,,,,
14:51:06.119,DATA,0x0007,0x0007,13,1,0,-66,,,,,,,
14:51:06.713,DATA,0x001a,0x001a,14,1,0,-47,,,,,,,
14:51:06.952,DATA,0x0015,0x0015,13,1,0,-61,,,,,,,
14:51:07.025,DATA,0x0003,0x0003,13,1,0,-57,,,,,,,
14:51:07.395,DATA,0x0004,0x0004,15,1,0,-63,,,,,,,
14:51:07.490,DATA,0x0014,0x000a,9,2,0,-58,,,,,,,
14:51:08.416,DATA,0x0018,0x0018,13,1,0,-59,,,,,,,
14:51:08.464,DATA,0x0016,0x0016,16,1,0,-64,,,,,,,
14:51:08.706,DATA,0x000e,0x001a,14,2,0,-53,,,,,,,
14:51:09.996,DATA,0x0010,0x0010,17,1,0,-58,,,,,,,
14:51:10.042,DATA,0x0008,0x0016,17,2,0,-57,,,,,,,
14:51:10.644,DATA,0x000b,0x000a,10,2,0,-54,,,,,,,
14:51:11.587,HEARTBEAT,0x000e,0x000e,,1,0,,,,,,,,
14:51:11.604,DATA,0x000a,0x000a,16,1,0,-54,,,,,,,
14:51:11.863,DATA,0x0005,0x0005,17,1,0,-59,,,,,,,
14:51:12.143,DATA,0x0011,0x0011,16,1,0,-61,,,,,,,
14:51:12.863,DATA,0x0009,0x0009,15,1,0,-70,,,,,,,
14:51:12.973,DATA,0x0012,0x0011,17,2,0,-61,,,,,,,
14:51:13.116,DATA,0x0017,0x0017,14,1,0,-63,,,,,,,
14:51:15.990,DATA,0x0006,0x0011,10,2,0,-54,,,,,,,
14:51:16.278,DATA,0x0007,0x0007,14,1,0,-63,,,,,,,
14:51:16.740,DATA,0x001a,0x001a,15,1,0,-53,,,,,,,
14:51:17.074,DATA,0x0003,0x0003,14,1,0,-57,,,,,,,
14:51:17.115,DATA,0x0015,0x0015,14,1,0,-61,,,,,,,
14:51:17.426,DATA,0x0004,0x0004,16,1,0,-60,,,,,,,
14:51:17.653,DATA,0x0014,0x000a,10,2,0,-61,,,,,,,
14:51:18.527,DATA,0x0016,0x0016,17,1,0,-64,,,,,,,
14:51:18.573,DATA,0x0018,0x0018,14,1,0,-65,,,,,,,
14:51:18.748,DATA,0x000e,0x000e,15,1,0,-66,,,,,,,
14:51:20.107,DATA,0x0008,0x0016,18,2,0,-59,,,,,,,
14:51:20.154,DATA,0x0010,0x0010,18,1,0,-69,,,,,,,
14:51:20.877,DATA,0x000b,0x0015,11,2,0,-61,,,,,,,
14:51:21.539,HEARTBEAT,0x000e,0x000e,,1,0,,,,,,,,
14:51:21.613,DATA,0x000a,0x000a,17,1,0,-52,,,,,,,
14:51:21.919,DATA,0x0005,0x0005,18,1,0,-59,,,,,,,
14:51:22.326,DATA,0x0011,0x0011,17,1,0,-61,,,,,,,
14:51:22.931,DATA,0x0009,0x0009,16,1,0,-61,,,,,,,
14:51:23.024,DATA,0x0012,0x000e,18,2,0,-65,,,,,,,
14:51:23.122,DATA,0x0017,0x0017,15,1,0,-58,,,,,,,
14:51:26.093,DATA,0x0006,0x0011,11,2,0,-61,,,,,,,
14:51:26.428,DATA,0x0007,0x0007,15,1,0,-65,,,,,,,
14:51:26.878,DATA,0x001a,0x001a,16,1,0,-48,,,,,,,
14:51:27.211,DATA,0x0015,0x0015,15,1,0,-61,,,,,,,
14:51:27.236,DATA,0x0003,0x0003,15,1,0,-61,,,,,,,
14:51:27.634,DATA,0x0004,0x0004,17,1,0,-61,,,,,,,
14:51:27.750,DATA,0x0014,0x000a,11,2,0,-61,,,,,,,
14:51:28.589,DATA,0x0016,0x0016,18,1,0,-63,,,,,,,
14:51:28.732,DATA,0x0018,0x0018,15,1,0,-65,,,,,,,
14:51:28.761,DATA,0x000e,0x000e,16,1,0,-71,,,,,,,
14:51:30.196,DATA,0x0010,0x0010,19,1,0,-59,,,,,,,
14:51:30.320,DATA,0x0008,0x000a,19,2,0,-56,,,,,,,
14:51:30.940,DATA,0x000b,0x0015,12,2,0,-59,,,,,,,
14:51:31.689,DATA,0x000a,0x000a,18,1,0,-54,,,,,,,
14:51:32.010,DATA,0x0005,0x0005,19,1,0,-74,,,,,,,
14:51:32.350,DATA,0x0011,0x0011,18,1,0,-61,,,,,,,
14:51:33.070,DATA,0x0009,0x0009,17,1,0,-69,,,,,,,
14:51:33.124,DATA,0x0012,0x0011,19,2,0,-54,,,,,,,
14:51:33.277,DATA,0x0017,0x0017,16,1,0,-69,,,,,,,
14:51:36.161,DATA,0x0006,0x0011,12,2,0,-53,,,,,,,
14:51:36.692,DATA,0x0007,0x0007,16,1,0,-59,,,,,,,
14:51:37.059,DATA,0x001a,0x001a,17,1,0,-48,,,,,,,
14:51:37.225,DATA,0x0015,0x0015,16,1,0,-57,,,,,,,
14:51:37.365,DATA,0x0003,0x0003,16,1,0,-61,,,,,,,
14:51:37.710,DATA,0x0004,0x0004,18,1,0,-61,,,,,,,
14:51:37.798,DATA,0x0014,0x000a,12,2,0,-67,,,,,,,
14:51:38.697,DATA,0x0016,0x0016,19,1,0,-55,,,,,,,
14:51:38.771,DATA,0x000e,0x000e,17,1,0,-65,,,,,,,
14:51:38.902,DATA,0x0018,0x0018,16,1,0,-65,,,,,,,
14:51:40.215,DATA,0x0010,0x0010,20,1,0,-59,,,,,,,
14:51:40.385,DATA,0x0008,0x000a,20,2,0,-57,,,,,,,
14:51:40.965,DATA,0x000b,0x0015,13,2,0,-61,,,,,,,
14:51:41.555,HEARTBEAT,0x000e,0x000e,,1,0,,,,,,,,
14:51:41.858,DATA,0x000a,0x000a,19,1,0,-62,,,,,,,
14:51:42.097,DATA,0x0005,0x0005,20,1,0,-59,,,,,,,
14:51:42.514,DATA,0x0011,0x0011,19,1,0,-51,,,,,,,
14:51:43.158,DATA,0x0012,0x000e,20,2,0,-70,,,,,,,
14:51:43.226,DATA,0x0009,0x0009,18,1,0,-69,,,,,,,
14:51:43.394,DATA,0x0017,0x0017,17,1,0,-58,,,,,,,
14:51:46.239,DATA,0x0006,0x0011,13,2,0,-54,,,,,,,
14:51:46.983,DATA,0x0007,0x0007,17,1,0,-63,,,,,,,
14:51:47.065,DATA,0x001a,0x001a,18,1,0,-48,,,,,,,
14:51:47.289,DATA,0x0015,0x0015,17,1,0,-57,,,,,,,
14:51:47.504,DATA,0x0003,0x0003,17,1,0,-57,,,,,,,
14:51:47.766,DATA,0x0004,0x0004,19,1,0,-60,,,,,,,
14:51:47.949,DATA,0x0014,0x000a,13,2,0,-61,,,,,,,
14:51:48.858,DATA,0x000e,0x000e,18,1,0,-61,,,,,,,
14:51:48.883,DATA,0x0016,0x0016,20,1,0,-56,,,,,,,
14:51:48.975,DATA,0x0018,0x0018,17,1,0,-66,,,,,,,
14:51:50.263,DATA,0x0010,0x0010,21,1,0,-68,,,,,,,
14:51:50.402,DATA,0x0008,0x000a,21,2,0,-56,,,,,,,
14:51:51.182,DATA,0x000b,0x000a,14,2,0,-62,,,,,,,
14:51:52.046,DATA,0x000a,0x000a,20,1,0,-62,,,,,,,
14:51:52.307,DATA,0x0005,0x0005,21,1,0,-59,,,,,,,
14:51:52.682,DATA,0x0011,0x0011,20,1,0,-61,,,,,,,
14:51:53.145,DATA,0x0012,0x000e,21,2,0,-65,,,,,,,
14:51:53.381,DATA,0x0009,0x0009,19,1,0,-69,,,,,,,
14:51:53.470,DATA,0x0017,0x0017,18,1,0,-58,,,,,,,
14:51:56.433,DATA,0x0006,0x0011,14,2,0,-55,,,,,,,
14:51:57.206,DATA,0x001a,0x001a,19,1,0,-53,,,,,,,
14:51:57.237,DATA,0x0007,0x0007,18,1,0,-63,,,,,,,
14:51:57.462,DATA,0x0015,0x0015,18,1,0,-61,,,,,,,
14:51:57.531,DATA,0x0003,0x0003,18,1,0,-57,,,,,,,
14:51:57.962,DATA,0x0014,0x000a,14,2,0,-58,,,,,,,
14:51:57.991,DATA,0x0004,0x0004,20,1,0,-59,,,,,,,
14:51:58.915,DATA,0x0016,0x0016,21,1,0,-63,,,,,,,
14:51:58.985,DATA,0x000e,0x000e,19,1,0,-61,,,,,,,
14:51:59.056,DATA,0x0018,0x0018,18,1,0,-65,,,,,,,
14:52:00.425,DATA,0x0010,0x0010,22,1,0,-61,,,,,,,
14:52:00.465,DATA,0x0008,0x000a,22,2,0,-61,,,,,,,
14:52:01.162,DATA,0x000b,0x000a,15,2,0,-62,,,,,,,
14:52:02.093,DATA,0x000a,0x000a,21,1,0,-52,,,,,,,
