Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,Latency_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,PDR_Percent
19:37:05.243,DATA,0x0004,0x0004,6,1,193,-62,,,,,,
19:37:05.653,DATA,0x0023,0x0023,6,1,142,-69,,,,,,
19:37:05.663,DATA,0x002c,0x001c,6,2,520,-65,,,,,,
19:37:05.681,DATA,0x000b,0x000b,6,1,166,-54,,,,,,
19:37:05.851,DATA,0x0026,0x0017,7,2,262,-62,,,,,,
19:37:05.899,DATA,0x0019,0x0019,7,1,134,-70,,,,,,
19:37:05.938,DATA,0x000e,0x000e,7,1,137,-58,,,,,,
19:37:05.949,DATA,0x0009,0x000a,6,2,337,-59,,,,,,
19:37:05.964,DATA,0x0011,0x0011,6,1,143,-49,,,,,,
19:37:05.997,DATA,0x0007,0x0016,7,2,269,-57,,,,,,
19:37:06.113,DATA,0x0015,0x0015,7,1,160,-46,,,,,,
19:37:06.136,DATA,0x0028,0x0028,7,1,132,-50,,,,,,
19:37:06.180,DATA,0x0012,0x0012,7,1,182,-60,,,,,,
19:37:06.299,DATA,0x0004,0x0004,7,1,136,-62,,,,,,
19:37:06.484,DATA,0x0018,0x0020,6,2,754,-64,,,,,,
19:37:06.498,DATA,0x002c,0x001c,7,2,379,-57,,,,,,
19:37:06.719,DATA,0x000b,0x000b,7,1,140,-60,,,,,,
19:37:06.787,DATA,0x0023,0x0023,7,1,144,-69,,,,,,
19:37:06.989,DATA,0x000a,0x000a,8,1,203,-63,,,,,,
19:37:07.043,DATA,0x000e,0x000e,8,1,136,-55,,,,,,
19:37:07.075,DATA,0x0019,0x0019,8,1,136,-76,,,,,,
19:37:07.082,DATA,0x0011,0x0011,7,1,135,-54,,,,,,
19:37:07.179,DATA,0x0012,0x0012,8,1,142,-49,,,,,,
19:37:07.231,DATA,0x0028,0x0028,8,1,137,-49,,,,,,
19:37:07.280,DATA,0x0015,0x0015,8,1,131,-46,,,,,,
19:37:07.350,DATA,0x0007,0x0016,8,2,517,-60,,,,,,
19:37:07.500,DATA,0x0004,0x0004,8,1,228,-62,,,,,,
19:37:07.526,DATA,0x000f,0x0020,8,2,369,-58,,,,,,
19:37:07.591,DATA,0x002c,0x001c,8,2,283,-58,,,,,,
19:37:07.603,DATA,0x0021,0x0017,8,2,288,-57,,,,,,
19:37:07.777,DATA,0x0023,0x0023,8,1,135,-69,,,,,,
19:37:07.830,DATA,0x000b,0x000b,8,1,134,-54,,,,,,
19:37:08.152,DATA,0x000a,0x000a,9,1,246,-63,,,,,,
19:37:08.200,DATA,0x0011,0x0011,8,1,160,-54,,,,,,
19:37:08.211,DATA,0x0007,0x0016,9,2,279,-57,,,,,,
19:37:08.308,DATA,0x0028,0x0028,9,1,136,-48,,,,,,
19:37:08.353,DATA,0x0012,0x0012,9,1,137,-60,,,,,,
19:37:08.362,DATA,0x000e,0x000e,9,1,368,-58,,,,,,
19:37:08.441,DATA,0x0015,0x0015,9,1,131,-50,,,,,,
19:37:08.517,DATA,0x0019,0x0019,9,1,399,-67,,,,,,
19:37:08.552,DATA,0x001f,0x0004,9,2,258,-69,,,,,,
19:37:08.738,DATA,0x0017,0x0017,9,1,190,-61,,,,,,
19:37:08.811,DATA,0x001c,0x001c,9,1,397,-58,,,,,,
19:37:08.828,DATA,0x0010,0x0020,9,2,305,-59,,,,,,
19:37:08.859,DATA,0x000b,0x000b,9,1,131,-54,,,,,,
19:37:08.932,DATA,0x0023,0x0023,9,1,138,-69,,,,,,
19:37:09.140,DATA,0x000e,0x000e,10,1,130,-55,,,,,,
19:37:09.223,DATA,0x0007,0x0016,10,2,280,-55,,,,,,
19:37:09.237,DATA,0x0011,0x0011,9,1,159,-48,,,,,,
19:37:09.284,DATA,0x0009,0x000a,9,2,294,-57,,,,,,
19:37:09.295,DATA,0x0019,0x0019,10,1,133,-70,,,,,,
19:37:09.399,DATA,0x0012,0x0012,10,1,159,-51,,,,,,
19:37:09.503,DATA,0x0028,0x0028,10,1,133,-48,,,,,,
19:37:09.545,DATA,0x0004,0x0004,10,1,161,-62,,,,,,
19:37:09.585,DATA,0x001c,0x001c,10,1,138,-58,,,,,,
19:37:09.796,DATA,0x0015,0x0015,10,1,423,-46,,,,,,
19:37:09.867,DATA,0x0021,0x0017,10,2,270,-62,,,,,,
19:37:09.912,DATA,0x0020,0x0020,10,1,169,-59,,,,,,
19:37:09.925,DATA,0x000b,0x000b,10,1,139,-54,,,,,,
19:37:10.052,DATA,0x0023,0x0023,10,1,134,-68,,,,,,
19:37:10.275,DATA,0x000e,0x000e,11,1,129,-54,,,,,,
19:37:10.314,DATA,0x0007,0x0016,11,2,266,-56,,,,,,
19:37:10.372,DATA,0x0009,0x000a,10,2,280,-58,,,,,,
19:37:10.391,DATA,0x0011,0x0011,10,1,136,-49,,,,,,
19:37:10.430,DATA,0x0012,0x0012,11,1,133,-60,,,,,,
19:37:10.493,DATA,0x0019,0x0019,11,1,178,-69,,,,,,
19:37:10.575,DATA,0x0028,0x0028,11,1,144,-53,,,,,,
19:37:10.632,DATA,0x001c,0x001c,11,1,137,-66,,,,,,
19:37:10.704,HEARTBEAT,0x0004,0x0004,,1,413,,,,,,,
19:37:10.758,DATA,0x0029,0x0015,11,2,249,-60,,,,,,
19:37:10.975,DATA,0x000b,0x000b,11,1,134,-60,,,,,,
19:37:11.162,DATA,0x0023,0x0023,11,1,160,-69,,,,,,
19:37:11.196,DATA,0x0021,0x0017,11,2,600,-62,,,,,,
19:37:11.238,DATA,0x001a,0x0020,11,2,316,-59,,,,,,
19:37:11.291,DATA,0x000e,0x000e,12,1,137,-58,,,,,,
19:37:11.417,DATA,0x0011,0x0011,11,1,134,-47,,,,,,
19:37:11.590,DATA,0x0019,0x0019,12,1,152,-61,,,,,,
19:37:11.643,DATA,0x0012,0x0012,12,1,182,-49,,,,,,
19:37:11.669,DATA,0x0007,0x0016,12,2,564,-55,,,,,,
19:37:11.677,DATA,0x001c,0x001c,12,1,133,-67,,,,,,
19:37:11.716,DATA,0x0009,0x000a,11,2,529,-59,,,,,,
19:37:11.831,DATA,0x0028,0x0028,12,1,191,-49,,,,,,
19:37:11.858,DATA,0x001f,0x0004,12,2,270,-67,,,,,,
19:37:11.874,DATA,0x0015,0x0015,12,1,218,-46,,,,,,
19:37:11.965,DATA,0x0017,0x0017,12,1,178,-62,,,,,,
19:37:12.090,DATA,0x000b,0x000b,12,1,135,-54,,,,,,
19:37:12.356,DATA,0x0023,0x0023,12,1,131,-60,,,,,,
19:37:12.463,DATA,0x0007,0x0016,13,2,272,-57,,,,,,
19:37:12.491,DATA,0x000e,0x000e,13,1,137,-58,,,,,,
19:37:12.537,DATA,0x0009,0x000a,12,2,265,-57,,,,,,
19:37:12.545,DATA,0x0011,0x0011,12,1,186,-47,,,,,,
19:37:12.588,DATA,0x001a,0x0020,12,2,558,-64,,,,,,
19:37:12.620,DATA,0x0012,0x0012,13,1,135,-51,,,,,,
19:37:12.719,DATA,0x0019,0x0019,13,1,132,-61,,,,,,
19:37:12.730,DATA,0x001c,0x001c,13,1,133,-58,,,,,,
19:37:12.872,DATA,0x001f,0x0004,13,2,264,-70,,,,,,
19:37:13.011,DATA,0x0008,0x0017,13,2,377,-58,,,,,,
