Timestamp,Origin,Grad,Parent,Neighbor,RSSI,Link_UP(s),Drop_Count,Fwd_Count,Drop_Rate(%),Pin(%),Routing_Cost
2026-04-07 16:14:02,"=""0005""",1,"=""0002""","=""0025""",-60,251,0,46,0.0,97.4,53.32
2026-04-07 16:14:02,"=""0028""",2,"=""001A""","=""0013""",-58,813,0,8,0.0,99.0,26.65
2026-04-07 16:14:02,"=""001E""",2,"=""0008""","=""000A""",-57,272,0,13,0.0,99.6,60.39
2026-04-07 16:14:02,"=""0006""",1,"=""0002""","=""001C""",-60,220,0,108,0.0,96.5,58.03
2026-04-07 16:14:02,"=""000D""",2,"=""0009""","=""0004""",-60,824,0,31,0.0,98.9,26.41
2026-04-07 16:14:02,"=""0014""",2,"=""0006""","=""001D""",-59,109,0,21,0.0,98.1,89.54
2026-04-07 16:14:02,"=""0019""",2,"=""0009""","=""000F""",-60,732,0,19,0.0,99.2,28.72
2026-04-07 16:14:02,"=""0013""",3,"=""001F""","=""0022""",-59,89,0,7,0.0,99.9,104.33
2026-04-07 16:14:02,"=""0022""",2,"=""0010""","=""0013""",-56,373,0,7,0.0,99.5,48.84
2026-04-07 16:15:02,"=""0008""",1,"=""0002""","=""0021""",-79,604,0,8,0.0,97.3,45.85
2026-04-07 16:15:02,"=""000B""",2,"=""0010""","=""0028""",-58,825,0,33,0.0,98.7,26.39
2026-04-07 16:15:02,"=""0003""",2,"=""0006""","=""0025""",-60,310,0,19,0.0,97.4,55.58
2026-04-07 16:15:02,"=""0027""",2,"=""0010""","=""0013""",-53,401,0,34,0.0,99.5,46.27
2026-04-07 16:15:02,"=""0018""",1,"=""0002""","=""000D""",-60,48,0,72,0.0,98.8,95.21
2026-04-07 16:15:02,"=""0022""",2,"=""0010""","=""0013""",-55,421,0,15,0.0,99.4,44.58
2026-04-07 16:15:02,"=""0019""",2,"=""0009""","=""0021""",-60,65,0,20,0.0,99.1,100.52
2026-04-07 16:15:02,"=""001E""",2,"=""0024""","=""000D""",-60,316,0,26,0.0,99.5,54.88
2026-04-07 16:15:02,"=""0005""",1,"=""0002""","=""000F""",-59,883,0,7,0.0,97.2,15.27
2026-04-07 16:15:02,"=""0004""",2,"=""0010""","=""0021""",-60,50,0,47,0.0,98.9,104.65
2026-04-07 16:15:02,"=""0025""",2,"=""0018""","=""0003""",-60,299,0,17,0.0,99.5,56.91
2026-04-07 16:15:02,"=""0006""",1,"=""0002""","=""001C""",-59,280,8,124,6.1,95.9,64.39
2026-04-07 16:15:02,"=""0024""",1,"=""0002""","=""000D""",-60,78,1,80,1.2,99.7,88.42
2026-04-07 16:15:02,"=""000E""",1,"=""0002""","=""0021""",-60,910,0,26,0.0,97.6,14.82
2026-04-07 16:15:02,"=""0016""",1,"=""0002""","=""001F""",-62,4,0,40,0.0,97.9,108.68
2026-04-07 16:15:02,"=""0017""",1,"=""0002""","=""000C""",-60,102,0,30,0.0,99.7,81.18
2026-04-07 16:15:02,"=""001B""",2,"=""0006""","=""0021""",-60,70,0,16,0.0,99.8,99.19
2026-04-07 16:15:02,"=""000A""",2,"=""0009""","=""0025""",-60,34,0,10,0.0,98.9,109.29
2026-04-07 16:15:02,"=""0013""",3,"=""001F""","=""000C""",-59,112,0,7,0.0,99.8,98.84
2026-04-07 16:15:02,"=""000D""",2,"=""0009""","=""0026""",-58,291,0,19,0.0,98.8,57.91
2026-04-07 16:15:02,"=""0026""",2,"=""0018""","=""0021""",-60,301,0,6,0.0,99.6,56.67
2026-04-07 16:15:02,"=""000F""",2,"=""0024""","=""0003""",-59,71,0,6,0.0,99.4,98.93
2026-04-07 16:15:02,"=""0015""",1,"=""0002""","=""000B""",-60,841,0,28,0.0,98.3,16.06
2026-04-07 16:15:02,"=""0028""",2,"=""001A""","=""0013""",-58,873,0,8,0.0,98.9,25.45
2026-04-07 16:15:02,"=""0011""",2,"=""0015""","=""0013""",-59,868,0,8,0.0,98.5,25.54
2026-04-07 16:15:02,"=""0009""",1,"=""0002""","=""0019""",-57,591,8,125,6.0,96.6,38.64
2026-04-07 16:15:02,"=""0014""",2,"=""0006""","=""001D""",-60,169,0,19,0.0,98.0,76.93
2026-04-07 16:15:02,"=""0023""",2,"=""0009""","=""0019""",-60,206,0,20,0.0,99.7,70.33
2026-04-07 16:15:02,"=""0010""",1,"=""0002""","=""0007""",-60,11,7,98,6.7,94.3,123.74
2026-04-07 16:15:02,"=""0007""",2,"=""0006""","=""0004""",-57,804,0,26,0.0,98.8,26.86
2026-04-07 16:15:02,"=""001A""",1,"=""0002""","=""000B""",-58,1196,0,38,0.0,97.0,11.86
2026-04-07 16:16:03,"=""0018""",1,"=""0002""","=""000D""",-58,107,0,66,0.0,98.3,80.0
2026-04-07 16:16:03,"=""0003""",2,"=""0006""","=""001E""",-60,754,0,32,0.0,97.3,28.1
2026-04-07 16:16:03,"=""000E""",1,"=""0002""","=""0003""",-60,0,0,9,0.0,97.5,110.0
2026-04-07 16:16:03,"=""0017""",1,"=""0002""","=""001E""",-60,168,0,7,0.0,99.5,67.12
2026-04-07 16:16:03,"=""000A""",2,"=""0009""","=""001D""",-60,179,0,23,0.0,98.8,75.06
2026-04-07 16:16:03,"=""001B""",2,"=""0009""","=""0021""",-60,130,0,32,0.0,99.7,84.83
2026-04-07 16:16:03,"=""0026""",2,"=""0018""","=""0021""",-58,6,0,6,0.0,99.5,118.02
2026-04-07 16:16:03,"=""0004""",2,"=""0010""","=""0022""",-60,1,0,63,0.0,98.7,119.67
2026-04-07 16:16:03,"=""000B""",2,"=""0010""","=""000C""",-59,861,0,49,0.0,98.6,25.67
2026-04-07 16:16:03,"=""0028""",2,"=""001A""","=""0013""",-60,932,0,6,0.0,98.8,24.47
2026-04-07 16:16:03,"=""0015""",1,"=""0002""","=""0028""",-60,121,0,53,0.0,97.8,76.81
2026-04-07 16:16:03,"=""0025""",2,"=""0018""","=""0003""",-60,370,0,10,0.0,99.4,49.13
2026-04-07 16:16:03,"=""0008""",1,"=""0002""","=""0021""",-79,663,0,32,0.0,97.0,43.47
2026-04-07 16:16:03,"=""001A""",1,"=""0002""","=""000C""",-60,1126,0,43,0.0,96.6,12.34
2026-04-07 16:16:03,"=""0016""",1,"=""0002""","=""001F""",-66,63,0,33,0.0,97.7,91.06
2026-04-07 16:16:03,"=""000D""",2,"=""0009""","=""0026""",-59,351,0,29,0.0,98.6,51.04
2026-04-07 16:16:03,"=""0027""",2,"=""0010""","=""001D""",-56,1,0,7,0.0,100.0,119.67
2026-04-07 16:16:03,"=""0011""",2,"=""0015""","=""0012""",-58,15,0,6,0.0,98.3,115.12
2026-04-07 16:16:03,"=""0024""",1,"=""0002""","=""0007""",-60,2,1,52,1.9,99.1,111.95
2026-04-07 16:16:03,"=""0005""",1,"=""0002""","=""000F""",-59,943,0,33,0.0,97.0,14.31
2026-04-07 16:16:03,"=""0022""",3,"=""0014""","=""001C""",-52,1,0,6,0.0,100.0,129.67
2026-04-07 16:16:03,"=""0009""",1,"=""0002""","=""0025""",-58,381,0,47,0.0,95.7,38.08
2026-04-07 16:16:03,"=""0007""",2,"=""0006""","=""0004""",-58,864,0,32,0.0,98.6,25.61
2026-04-07 16:16:03,"=""001E""",2,"=""0024""","=""001B""",-60,9,0,27,0.0,99.3,117.04
2026-04-07 16:16:03,"=""0014""",2,"=""0006""","=""001D""",-59,229,0,26,0.0,97.8,66.61
2026-04-07 16:16:03,"=""0021""",2,"=""0024""","=""001B""",-59,124,0,22,0.0,99.7,86.14
2026-04-07 16:16:03,"=""0023""",2,"=""0009""","=""000A""",-56,282,0,8,0.0,99.6,59.06
2026-04-07 16:16:03,"=""000C""",2,"=""0010""","=""0013""",-59,36,0,51,0.0,98.4,108.69
2026-04-07 16:16:03,"=""001D""",2,"=""0006""","=""0027""",-57,1,0,4,0.0,100.0,119.67
2026-04-07 16:16:03,"=""0010""",1,"=""0002""","=""001F""",-61,176,3,38,7.3,93.1,85.34
2026-04-07 16:17:03,"=""0005""",1,"=""0002""","=""000A""",-59,1019,0,8,0.0,96.8,13.35
2026-04-07 16:17:03,"=""001F""",2,"=""0010""","=""0013""",-48,229,0,27,0.0,99.3,66.61
2026-04-07 16:17:03,"=""001D""",2,"=""0006""","=""0027""",-59,61,0,31,0.0,99.9,101.6
2026-04-07 16:17:03,"=""0023""",2,"=""0009""","=""0021""",-56,325,0,22,0.0,99.5,53.85
2026-04-07 16:17:03,"=""0017""",1,"=""0002""","=""0004""",-60,179,0,50,0.0,99.3,65.06
2026-04-07 16:17:03,"=""000A""",2,"=""0009""","=""001D""",-60,239,0,23,0.0,98.7,65.08
2026-04-07 16:17:03,"=""0003""",1,"=""0002""","=""000A""",-59,71,0,38,0.0,97.1,88.93
2026-04-07 16:17:03,"=""0019""",2,"=""0009""","=""0023""",-60,889,0,17,0.0,98.9,25.16
2026-04-07 16:17:03,"=""0016""",1,"=""0002""","=""001F""",-66,125,0,31,0.0,97.5,75.92
2026-04-07 16:17:03,"=""000C""",2,"=""0017""","=""0013""",-60,96,0,28,0.0,98.3,92.61
2026-04-07 16:17:03,"=""0011""",2,"=""001A""","=""0022""",-59,901,0,22,0.0,98.2,24.96
2026-04-07 16:17:03,"=""000E""",1,"=""0002""","=""0021""",-60,1031,0,41,0.0,97.3,13.22
2026-04-07 16:17:03,"=""0018""",1,"=""0002""","=""000D""",-60,156,0,84,0.0,98.1,69.45
2026-04-07 16:17:03,"=""0008""",1,"=""0002""","=""000F""",-60,474,0,28,0.0,96.9,30.6
2026-04-07 16:17:03,"=""0015""",1,"=""0002""","=""0012""",-60,42,0,33,0.0,97.6,96.94
2026-04-07 16:17:03,"=""0028""",2,"=""001A""","=""0013""",-60,981,0,20,0.0,98.8,23.8
2026-04-07 16:17:03,"=""000F""",2,"=""0024""","=""0007""",-59,481,0,16,0.0,99.2,40.12
2026-04-07 16:17:03,"=""0012""",2,"=""0010""","=""0013""",-55,41,0,16,0.0,100.0,107.23
2026-04-07 16:17:03,"=""001B""",2,"=""0009""","=""0025""",-60,18,0,18,0.0,99.6,114.18
2026-04-07 16:17:03,"=""0022""",3,"=""0027""","=""0013""",-58,56,0,23,0.0,99.9,112.97
2026-04-07 16:17:03,"=""0025""",2,"=""0018""","=""000D""",-58,444,0,6,0.0,99.3,42.76
2026-04-07 16:17:03,"=""001E""",2,"=""0024""","=""0003""",-60,49,0,24,0.0,99.2,104.93
2026-04-07 16:17:03,"=""001A""",1,"=""0002""","=""0020""",-60,998,0,46,0.0,96.3,13.59
2026-04-07 16:17:03,"=""000D""",2,"=""0009""","=""0026""",-58,411,0,20,0.0,98.5,45.41
2026-04-07 16:17:03,"=""0014""",2,"=""0003""","=""0022""",-48,951,0,18,0.0,97.7,24.2
2026-04-07 16:17:03,"=""0024""",1,"=""0002""","=""0026""",-60,183,6,136,4.2,98.8,72.94
2026-04-07 16:17:03,"=""0006""",1,"=""0002""","=""001D""",-57,279,6,130,4.4,94.7,58.68
2026-04-07 16:17:03,"=""0009""",1,"=""0002""","=""0025""",-57,430,7,150,4.5,95.4,43.4
2026-04-07 16:17:03,"=""001C""",2,"=""0006""","=""0022""",-59,61,0,32,0.0,99.9,101.6
2026-04-07 16:18:03,"=""0003""",1,"=""0002""","=""0025""",-60,504,0,28,0.0,96.8,28.64
2026-04-07 16:18:03,"=""0016""",1,"=""0002""","=""000B""",-59,1633,0,29,0.0,97.3,10.43
2026-04-07 16:18:03,"=""0005""",1,"=""0002""","=""001E""",-60,1126,0,48,0.0,96.6,12.34
2026-04-07 16:18:03,"=""000B""",2,"=""0010""","=""0012""",-59,105,0,34,0.0,98.3,90.47
2026-04-07 16:18:03,"=""001D""",1,"=""0002""","=""000A""",-60,26,0,30,0.0,99.8,101.7
2026-04-07 16:18:03,"=""0025""",2,"=""0018""","=""000D""",-56,491,0,18,0.0,99.2,39.46
2026-04-07 16:18:03,"=""001B""",2,"=""0009""","=""001E""",-60,127,0,16,0.0,99.5,85.49
2026-04-07 16:18:03,"=""0011""",2,"=""001A""","=""0022""",-60,961,0,16,0.0,98.1,24.06
2026-04-07 16:18:03,"=""0008""",1,"=""0002""","=""000F""",-60,547,0,46,0.0,96.6,26.15
2026-04-07 16:18:03,"=""0017""",1,"=""0002""","=""0014""",-60,1,0,60,0.0,99.1,109.67
2026-04-07 16:18:03,"=""0014""",2,"=""0006""","=""0022""",-48,1011,0,28,0.0,97.6,23.44
2026-04-07 16:18:03,"=""0026""",2,"=""0018""","=""0021""",-60,115,0,16,0.0,99.3,88.16
2026-04-07 16:18:03,"=""0012""",2,"=""0010""","=""0013""",-54,102,0,17,0.0,99.9,91.18
2026-04-07 16:18:03,"=""001E""",2,"=""0024""","=""000F""",-60,499,0,23,0.0,99.1,38.95
2026-04-07 16:18:03,"=""001A""",1,"=""0002""","=""0012""",-60,85,0,178,0.0,95.9,85.33
2026-04-07 16:18:03,"=""0006""",1,"=""0002""","=""0023""",-58,963,0,75,0.0,93.8,14.04
2026-04-07 16:18:03,"=""000C""",2,"=""0017""","=""0013""",-60,157,0,47,0.0,98.1,79.25
2026-04-07 16:18:03,"=""0007""",2,"=""001D""","=""001C""",-56,478,0,42,0.0,98.3,40.32
2026-04-07 16:18:03,"=""000E""",1,"=""0002""","=""0021""",-60,1092,0,45,0.0,97.1,12.63
2026-04-07 16:18:03,"=""0018""",1,"=""0002""","=""001B""",-60,69,0,133,0.0,97.6,89.45
2026-04-07 16:18:03,"=""0022""",3,"=""0027""","=""0013""",-58,117,0,22,0.0,99.8,97.71
2026-04-07 16:18:03,"=""0028""",2,"=""001A""","=""0022""",-60,51,0,17,0.0,98.7,104.37
2026-04-07 16:18:03,"=""0024""",1,"=""0002""","=""001D""",-60,16,8,196,3.9,98.2,112.51
2026-04-07 16:18:03,"=""0009""",1,"=""0002""","=""000F""",-59,764,9,142,6.0,94.7,32.53
2026-04-07 16:18:03,"=""0010""",1,"=""0002""","=""0028""",-58,66,11,191,5.4,91.9,102.8
2026-04-07 16:19:03,"=""000C""",2,"=""0017""","=""000B""",-60,1035,0,30,0.0,98.0,23.17
2026-04-07 16:19:03,"=""001A""",1,"=""0002""","=""001F""",-60,130,1,229,0.4,95.2,75.09
2026-04-07 16:19:03,"=""000F""",2,"=""0024""","=""0007""",-60,602,0,22,0.0,99.0,33.44
2026-04-07 16:19:03,"=""001E""",2,"=""0018""","=""0003""",-60,171,0,33,0.0,98.9,76.55
2026-04-07 16:19:03,"=""000E""",1,"=""0002""","=""0026""",-56,533,0,73,0.0,96.9,26.92
2026-04-07 16:19:03,"=""0016""",1,"=""0002""","=""0014""",-60,27,0,60,0.0,97.2,101.39
2026-04-07 16:19:03,"=""0008""",1,"=""0002""","=""0026""",-59,533,0,72,0.0,96.4,26.92
2026-04-07 16:19:03,"=""0013""",3,"=""001F""","=""001C""",-59,359,0,23,0.0,99.4,60.22
2026-04-07 16:19:03,"=""0009""",1,"=""0002""","=""0014""",-59,297,14,306,4.4,93.7,56.39
2026-04-07 16:19:03,"=""0024""",1,"=""0002""","=""0026""",-60,304,7,242,2.8,97.4,50.99
2026-04-07 16:21:03,"=""0026""",2,"=""0018""","=""000D""",-60,595,0,52,0.0,99.1,33.76
2026-04-07 16:22:03,"=""0028""",2,"=""001A""","=""001F""",-60,382,0,51,0.0,98.3,47.99
