Timestamp,Origin,Grad,Parent,Neighbor,RSSI,Link_UP(s),Drop_Count,Fwd_Count,Drop_Rate(%),Pin(%),Routing_Cost
2026-04-07 17:42:18,"=""0025""",2,"=""0018""","=""0003""",-60,3645,0,7,0.0,80.8,20.0
2026-04-07 17:42:18,"=""0026""",2,"=""0018""","=""0021""",-60,1591,0,16,0.0,82.8,20.5
2026-04-07 17:42:18,"=""0003""",2,"=""0006""","=""000D""",-60,6077,0,10,0.0,71.4,20.0
2026-04-07 17:42:18,"=""0023""",2,"=""0009""","=""0021""",-58,4536,0,21,0.0,83.4,20.0
2026-04-07 17:42:18,"=""001F""",2,"=""0014""","=""0017""",-60,56,0,5,0.0,80.1,102.97
2026-04-07 17:42:18,"=""001B""",2,"=""0009""","=""000A""",-57,5436,0,16,0.0,82.8,20.0
2026-04-07 17:42:18,"=""0018""",1,"=""0002""","=""000D""",-60,3652,0,2,0.0,37.9,43.15
2026-04-07 17:42:18,"=""0007""",2,"=""0005""","=""001B""",-59,5957,0,5,0.0,79.7,20.0
2026-04-07 17:42:18,"=""000A""",2,"=""0009""","=""001D""",-59,5349,0,27,0.0,79.7,20.0
2026-04-07 17:42:18,"=""001E""",1,"=""0002""","=""0003""",-60,530,0,22,0.0,32.6,68.19
2026-04-07 17:42:18,"=""0011""",2,"=""0014""","=""0004""",-60,1,0,32,0.0,76.8,119.67
2026-04-07 17:42:18,"=""0009""",1,"=""0002""","=""0007""",-58,5607,0,34,0.0,0.0,210.0
2026-04-07 17:42:18,"=""0014""",1,"=""0002""","=""001F""",-63,5341,0,28,0.0,76.3,10.0
2026-04-07 17:42:18,"=""0019""",2,"=""0009""","=""0004""",-57,6040,0,8,0.0,81.0,20.0
2026-04-07 17:42:18,"=""000D""",2,"=""0009""","=""0004""",-60,6120,0,6,0.0,79.1,20.0
2026-04-07 17:43:18,"=""0005""",1,"=""0002""","=""0021""",-60,1,0,57,0.0,48.1,127.52
2026-04-07 17:43:18,"=""0019""",2,"=""0009""","=""0021""",-60,5356,0,22,0.0,81.0,20.0
2026-04-07 17:43:18,"=""0024""",1,"=""0002""","=""0026""",-60,5353,0,23,0.0,64.0,10.0
2026-04-07 17:43:18,"=""001E""",1,"=""0002""","=""000A""",-58,5617,0,4,0.0,32.3,51.55
2026-04-07 17:43:18,"=""000E""",1,"=""0002""","=""0024""",-59,3706,0,25,0.0,61.6,10.0
2026-04-07 17:43:18,"=""0008""",1,"=""0002""","=""0025""",-60,5611,0,4,0.0,62.7,10.0
2026-04-07 17:43:18,"=""0021""",2,"=""0024""","=""0023""",-60,5343,0,25,0.0,82.3,20.0
2026-04-07 17:43:18,"=""000D""",2,"=""0009""","=""0004""",-60,6174,0,21,0.0,79.0,20.0
2026-04-07 17:43:18,"=""0025""",2,"=""0018""","=""0003""",-60,3705,0,4,0.0,80.7,20.0
2026-04-07 17:43:18,"=""0009""",1,"=""0002""","=""0019""",-57,5882,0,144,0.0,0.0,210.0
2026-04-07 17:43:18,"=""000A""",2,"=""0009""","=""0023""",-60,6065,0,6,0.0,79.6,20.0
2026-04-07 17:43:18,"=""0023""",2,"=""0009""","=""0024""",-58,4596,0,3,0.0,83.3,20.0
2026-04-07 17:43:18,"=""001B""",2,"=""0009""","=""000A""",-59,5502,0,5,0.0,82.7,20.0
2026-04-07 17:43:18,"=""0018""",1,"=""0002""","=""000D""",-59,3712,0,27,0.0,37.6,43.6
2026-04-07 17:43:18,"=""0007""",2,"=""0006""","=""000F""",-57,6103,0,7,0.0,79.5,20.0
2026-04-07 17:43:18,"=""0006""",1,"=""0002""","=""0024""",-60,621,0,10,0.0,12.9,222.62
2026-04-07 17:43:18,"=""000F""",2,"=""0024""","=""0007""",-59,5657,0,5,0.0,82.2,20.0
