Timestamp,Origin,Grad,Parent,Neighbor,RSSI,Link_UP(s),Drop_Count,Fwd_Count,Drop_Rate(%),Pin(%),Routing_Cost
2026-04-07 16:06:11,"=""0013""",2,"=""0010""","=""0022""",-60,250,0,23,0.0,99.5,63.46
2026-04-07 16:06:11,"=""0014""",2,"=""0003""","=""0020""",-60,325,0,24,0.0,98.7,53.85
2026-04-07 16:06:11,"=""0005""",1,"=""0002""","=""0023""",-60,150,0,56,0.0,98.9,70.65
2026-04-07 16:06:11,"=""0009""",1,"=""0002""","=""001B""",-66,63,0,23,0.0,99.9,91.06
2026-04-07 16:06:11,"=""0016""",1,"=""0002""","=""0014""",-60,905,0,35,0.0,98.7,14.9
2026-04-07 16:06:11,"=""000E""",1,"=""0002""","=""0018""",-57,506,0,46,0.0,99.0,28.51
2026-04-07 16:06:11,"=""000C""",2,"=""001A""","=""0020""",-59,270,0,21,0.0,99.2,60.66
2026-04-07 16:06:11,"=""000F""",2,"=""0006""","=""0023""",-60,136,0,18,0.0,99.8,83.55
2026-04-07 16:06:11,"=""0015""",1,"=""0002""","=""0007""",-60,10,0,31,0.0,99.4,106.72
2026-04-07 16:06:11,"=""0018""",2,"=""001E""","=""000D""",-60,35,0,20,0.0,99.6,108.99
2026-04-07 16:06:11,"=""0007""",2,"=""0005""","=""0014""",-58,275,0,25,0.0,99.6,59.98
2026-04-07 16:06:11,"=""000D""",2,"=""0009""","=""0018""",-60,37,0,21,0.0,99.6,108.4
2026-04-07 16:06:11,"=""000B""",2,"=""0015""","=""0013""",-60,20,0,30,0.0,99.5,113.55
2026-04-07 16:06:11,"=""0004""",2,"=""0010""","=""0013""",-87,79,0,42,0.0,99.8,139.35
2026-04-07 16:06:11,"=""0021""",2,"=""0008""","=""0014""",-60,35,0,24,0.0,99.9,108.99
2026-04-07 16:06:11,"=""0010""",1,"=""0002""","=""0022""",-61,235,0,142,0.0,98.0,55.69
2026-04-07 16:06:11,"=""001A""",1,"=""0002""","=""0028""",-58,519,0,71,0.0,98.9,27.73
2026-04-07 16:06:11,"=""0006""",1,"=""0002""","=""0019""",-58,150,0,69,0.0,98.1,70.65
2026-04-07 16:06:11,"=""0023""",2,"=""0009""","=""0004""",-60,139,0,18,0.0,99.8,82.92
2026-04-07 16:06:11,"=""0020""",2,"=""0010""","=""0014""",-60,335,0,24,0.0,99.4,52.74
